Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,14.62168039,16.05093272,17.07336069,16.92863052,15.73202848,14.52787685,13.17794054,11.39371172,9.302117421,7.200145324,5.62421119,4.203082564,2.952520264,2.041830948,1.397172187,0.963431603,0.681662568
GCAM 5.3,NGFS2_Net-Zero 2050,P2c,Final Energy|Industry|Solids|Biomass,EJ/yr,14.70320812,16.52167662,19.49824884,21.98774342,23.06388497,21.24168646,15.46835745,9.268565203,4.861357945,2.291628182,0.80090659,0.306692488,0.180550881,0.160501825,0.141508025,0.128290815,0.113068514
GCAM 5.3,R_BAU,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,16.29546583447,18.40519715752,20.44893464265,22.19381961683,23.77958383817,25.37991893682,26.68515663179,27.79042264856,28.75019909614,29.58171986886,30.05176851302,30.3757423327,30.53591304699,30.40590554485,30.17328732964,30.17204531444
GCAM 5.3,R_MAC_30_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,18.00667145343,3.779317949521,7.419198229733,6.002535124062,4.804767004908,4.080187484604,3.360231330296,2.83765837895,2.515047564605,2.301842703181,2.0515524330364,1.7717677865956,1.5569074770239,1.3543467523153,1.1673180784162,1.0237528949095
GCAM 5.3,R_MAC_30_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,14.84856841413,0.9207168582836,2.606709420332,1.904684361671,1.4821448255829,1.2428685294797,0.9950628003219,0.8057777230645,0.6870365413446,0.60640829617,0.5329420992531,0.4696301446863,0.4101450947176,0.3498828042232,0.3044156200141,0.2639592393792
GCAM 5.3,R_MAC_35_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,21.6421767372,15.93305384151,4.858461455767,6.269814440067,4.958624889639,4.129204715843,3.369068934464,2.834522660767,2.480600875755,2.272265581514,2.0073527063818,1.7540690725514,1.522340099865,1.3290950224845,1.1620252788277,1.0280742138205
GCAM 5.3,R_MAC_35_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,20.2961667098,10.33995722838,1.4403075906966,1.894279325019,1.4578167029907,1.2147429487374,0.97858796491,0.8059198461422,0.6752742701153,0.5948377734599,0.5244421671386,0.4720908063474,0.4087898856828,0.3505127330892,0.3033741985911,0.2641125436002
GCAM 5.3,R_MAC_40_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.9598018924,20.7000792746,14.15727116218,5.353644071041,5.209167254083,4.200728839234,3.385288936203,2.827676525991,2.460725973385,2.228248711909,1.9720822685356,1.7141398576824,1.4958384366279,1.3027180206186,1.1466333378952,1.0260713614475
GCAM 5.3,R_MAC_40_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.1842376388,18.0552399372,7.854047503782,1.6029050059989,1.4413457134613,1.1774540840785,0.9468390918036,0.788652676789,0.6711035969364,0.5797679064147,0.5114405164758,0.4630167562186,0.4054056768796,0.3481532182007,0.3021191915748,0.2590112452955
GCAM 5.3,R_MAC_45_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.4838340106,22.53982066234,19.57770456907,12.2093195644,4.784953660601,4.448514047742,3.497985880979,2.87533825708,2.476057191072,2.239726330749,1.9546543932183,1.6940984540574,1.468211901186,1.2889525117548,1.1344836060006,1.0180081004626
GCAM 5.3,R_MAC_45_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.0715804193,21.05384064114,15.23661871708,6.334481526695,1.2970014465555,1.185952763316,0.942937367294,0.7827760562983,0.6702926610048,0.5822076526723,0.5044581247808,0.4563742681297,0.401096459275,0.3474042602196,0.3010283760487,0.2524899118614
GCAM 5.3,R_MAC_50_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.6202850629,23.5110025983,21.97085568611,17.1756347326,10.22070510232,4.360593220304,3.670447213627,2.964098759045,2.515015580945,2.26439590573,1.9704862185295,1.6789824225846,1.4492268052788,1.2660183883544,1.120172237726,1.0060897146142
GCAM 5.3,R_MAC_50_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.4757416431,22.50161833812,19.47708729844,12.02144454951,4.628287961785,1.130582840519,0.9449652386912,0.7789385096962,0.6682598709933,0.586504769494,0.5095091574565,0.452756486525,0.3979178736772,0.3438368473203,0.2966706720602,0.24809113366492
GCAM 5.3,R_MAC_55_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.4671307019,24.116087608,23.26534953551,19.87124785615,14.50140657988,8.959675261422,3.691808013719,3.099863846305,2.592348376553,2.295128079531,1.990096228562,1.6898806663057,1.4346942894154,1.248002561488,1.1018365042073,0.9934318486346
GCAM 5.3,R_MAC_55_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.6213098865,23.35355768,21.6101883196,16.3922984014,9.185946383992,3.536383443421,0.9193084738378,0.7752639525829,0.667320412824,0.5894858232326,0.5160345539936,0.4564218799794,0.3946738079422,0.3398063842283,0.2887608809489,0.24370456118808
GCAM 5.3,R_MAC_60_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.2593262841,24.5044788117,24.08410438809,21.43347386764,17.40222881949,12.89590764757,7.501090328185,3.142408215483,2.700691254922,2.33627661475,2.0104039160368,1.7064948229806,1.4416680693113,1.2334130610198,1.0882844828693,0.9786304094757
GCAM 5.3,R_MAC_60_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.5311643972,23.9212186372,22.85899310604,19.05037764452,13.07692600634,7.248715671812,2.570686284772,0.7531641173583,0.6572928775058,0.5853046170629,0.5201956922305,0.4624382205299,0.3966844347637,0.3357983791225,0.2804751711987,0.23867327583094
GCAM 5.3,R_MAC_65_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.0333963481,24.7582573798,24.66043604676,22.48067453015,19.26216718058,15.71720762986,11.18031263575,6.264933425578,2.709836579507,2.378168854936,2.0311037497541,1.7251459684964,1.4562756555481,1.2390693805193,1.0792798357338,0.9706830941203
GCAM 5.3,R_MAC_65_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.377932831,24.3138018832,23.67939544865,20.6767071184,15.97338573344,10.88630084906,5.332635495413,1.9175182104332,0.6325562843715,0.5726734465664,0.5180153261707,0.4634159879039,0.3980205510987,0.3318362753469,0.2731952466499,0.23424879747279
GCAM 5.3,R_MAC_70_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.8072955601,24.9239123082,25.0620271488,23.21998943478,20.48038299953,17.65655525804,14.01866190821,9.535306547652,5.154638579598,2.35521196847,2.0455828454904,1.7445278281053,1.4712918765633,1.2519600719537,1.0877011261701,0.9642834663892
GCAM 5.3,R_MAC_70_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.1957498845,24.5874939358,24.26606995781,21.76673298833,18.02885500648,13.8022179847,8.614372615964,3.92236754155,1.4748675149894,0.5558812629802,0.5113645445858,0.4603739728151,0.3975730094973,0.3273886480502,0.2690797608639,0.22988170237109
GCAM 5.3,R_MAC_75_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.5999272968,25.0189034423,25.3269131849,23.7141050536,21.32405002476,19.00962825796,16.12429088139,12.34612739872,7.926609985685,4.220651981932,2.0233461566354,1.7559180400954,1.4826623886398,1.2639927617521,1.1019435328358,0.9701992200192
GCAM 5.3,R_MAC_75_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,23.0083302055,24.7807195978,24.7156750047,22.58305728444,19.42262403247,15.97219654459,11.54244206208,6.649655335593,2.94518818623,1.2009538430106,0.4980965419813,0.4525366633834,0.3950468530363,0.3254050969124,0.2688141931654,0.22868967827927
GCAM 5.3,R_MAC_80_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.4132168745,25.0476646608,25.516087947,24.08398639128,21.95196671026,19.99139708155,17.67235291612,14.62078245102,10.573016506963,6.451662890474,3.435511988781,1.7291944153582,1.4823783261827,1.2714590165691,1.1122909047645,0.9806854738034
GCAM 5.3,R_MAC_80_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.8202339472,24.9159477489,25.043774976,23.18585100369,20.42088860759,17.56054339205,13.8725846621,9.353555512234,4.991177329272,2.260637090016,0.9860885297804,0.438648194773,0.3893713690263,0.3225067401551,0.2686230402615,0.22952614121975
GCAM 5.3,R_MAC_85_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.2343444655,25.0570651494,25.659118864,24.37445347686,22.43714370709,20.73586714729,18.82507679063,16.3905461594,12.89471323311,8.753354135675,5.184168161767,2.817026818932,1.4531067559835,1.2669053963709,1.1159183209221,0.9879056247391
GCAM 5.3,R_MAC_85_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.6458293244,25.0058934262,25.272532105,23.61220055933,21.15212303037,18.73592847609,15.69274199036,11.74180103389,7.28554169067,3.749633039646,1.7547077984874,0.811184027582,0.3761002473562,0.3180993695475,0.2674280814684,0.23072151824148
GCAM 5.3,R_MAC_90_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.0724879653,25.05021491,25.7681919039,24.60086735886,22.82306012908,21.31796998867,19.70376560102,17.75299133982,14.8372296398,10.936373814394,7.095729113133,4.171165536475,2.288867470184,1.2347949488476,1.106628486076,0.9880132269248
GCAM 5.3,R_MAC_90_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.4861736217,25.0388653607,25.4465995806,23.94626350258,21.71922321709,19.63107608587,17.10541200849,13.7700797093,9.539893878875,5.526931723779,2.82106430889,1.3752396478458,0.6584517271228,0.3097394475121,0.2647557570166,0.23012987836892
GCAM 5.3,R_MAC_95_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,21.92864934,25.0145423282,25.8536642575,24.78626301166,23.13659170566,21.78604474894,20.394122891,18.80775174847,16.41502425922,12.90052250499,9.006602461138,5.705998684439,3.342606821872,1.8996218524967,1.0735538812198,0.9760249492642
GCAM 5.3,R_MAC_95_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.3346548177,25.0534337322,25.5817061424,24.21522240941,22.1733809629,20.33262394695,18.20260994608,15.43077648562,11.606501252962,7.440900285998,4.146242151131,2.1555431356432,1.0761788607992,0.5409300718986,0.2572859175005,0.22748739768733
GCAM 5.3,R_MAC_99_n0,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,21.7994138278,24.974858863,25.9193805746,24.93702614704,23.39660050969,22.17089536499,20.95295358245,19.64920252263,17.68878435752,14.6020563265,10.818661114364,7.308405330014,4.568089604885,2.743417585601,1.6133863251882,0.945587922535
GCAM 5.3,R_MAC_99_n8,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.40526070017,22.1908684911,25.0565669751,25.6895969872,24.43551395922,22.54366960541,20.8973562476,19.07041847762,16.77115708984,13.42474125904,9.323276955257,5.662049608481,3.137545802028,1.6436116868111,0.8557388825078,0.45428175692,0.22058832267303
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.1159258841,25.8679364434,29.6946498008,32.5786278291,31.9648599716,28.42896864865,24.15210551005,20.80129275646,16.05590939815,11.49786356871,8.180662817939,5.45447515884,3.474210217755,2.213893836,1.4033763897609,0.8980096830009,0.566299508551
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.1159148251,22.53595839111,25.94721673132,29.5899782423,31.7027232253,31.3577085098,29.59861199669,28.17535351661,26.97280293027,25.678007155,23.77547721576,20.62097726485,17.15244423411,13.83314717091,9.15750639615,6.041821675042,4.018929427447
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.14416594,22.67340056,26.0599246,29.80952024,31.78734295,31.16988702,29.18174098,27.63022027,26.34879235,24.93419584,22.86609955,19.44240523,15.97912351,12.72115263,9.467910167,5.982358602,3.833928558
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.14416788,22.03775767,25.30330495,28.9385456,31.06960539,31.00055757,29.5043926,28.25103669,27.16519823,26.07261697,24.61706699,22.03806679,18.94488915,14.71705534,10.31585652,7.439678225,5.357152155
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.1159243251,25.1518382552,28.9917056427,32.5623629892,32.5975155462,29.6174531919,25.74586079723,22.75758907812,20.00605098296,16.56434160495,12.95214007019,9.56542951481,5.999009713588,3.739346914928,2.315768621714,1.4626798225066,0.9169828361126
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.1159254941,22.56744462887,25.98191826008,29.7655185237,31.845292868,31.3906429039,29.53492727619,28.05101344467,26.80368030918,25.44244845063,23.4215429417,20.08392327168,16.57506176591,13.28234156427,10.29372845906,7.827976648004,5.198801290164
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,18.0933547542,21.37632313714,24.39547001036,27.52429543562,37.9506060597,37.7825225812,37.0839080608,35.91364773767,34.34067799553,31.85237430485,28.02143965723,21.47428320483,16.79116939511,12.801076426268,9.461433023915,6.671536690131,4.577304714922
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,18.05486830284,21.29825395723,24.34115632261,27.51034203949,36.3223339258,36.1043096569,34.74829901559,32.91649809479,30.59325116141,27.48699102948,23.74087608544,17.85418919505,13.72452250019,10.077398476936,7.081318103287,4.798990810743,3.168045578574
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.78830136066,23.8274210835,27.2624064191,30.2013678266,31.0632261651,30.059248588,28.66961121838,27.53950648793,26.60472566781,24.73191797221,19.60208129179,16.04963641504,13.133646604054,10.655309532285,8.367056684627,6.483497065864,4.891383771563
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.78901930062,22.27570656458,25.45523655747,28.370750907,29.8273114343,30.0670696458,29.83522391857,29.71832484874,29.90009310417,30.03213058626,29.62382205853,28.32125549978,26.06172356272,20.43678203963,16.46654845605,13.410869756891,11.034534398009
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.78830211,23.70437099,27.11363079,30.05496036,30.98885293,30.11568565,28.83840351,27.87166119,27.0917586,25.97134196,24.07721581,21.45424329,18.76105592,14.47390869,10.88023368,8.011881544,5.958391466
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.78885521,23.1808144,26.51187548,29.47555657,30.68336768,30.30435805,29.41601279,28.78811329,28.41479887,27.79580696,26.33190569,24.03925204,21.02255675,15.82115898,12.00878734,9.300845028,7.16423889
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.75945466878,25.8215991204,28.4549361392,29.4985153744,27.8280787427,25.04259630053,22.18174770744,19.6521529579,17.29240303209,14.06322323774,11.047112472358,8.525210463437,6.281558755062,4.455323506696,3.116863758368,2.1755885949794,1.5256390048759
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.76015060263,23.6493086809,27.0586679457,30.0097810007,30.9849760538,30.1686570035,28.97674276947,28.0557059662,27.31068148446,26.22524612512,24.34296063098,21.72389099649,19.01434708216,14.76613324256,11.127150447373,8.20621277628,6.102875191095
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.71676264407,21.01453268708,24.68728949559,28.52597531069,39.4562982457,37.1021756729,33.49269310778,29.16731848602,25.0768431405,19.4205658485,16.45127402074,13.30912365541,10.255509599322,7.394597474712,5.093745691466,3.405720057444,2.28196996903
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.71676264407,21.06697783818,24.73711869625,28.56016914729,39.7408968811,39.3349265814,37.37876514956,34.46896638366,31.28927008527,27.73556563346,25.25131236179,22.25826765162,18.28502151618,13.21868745336,9.389253930304,6.572792271547,4.547677846979
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.67544102848,20.98435762729,24.68023577945,28.55263475066,35.43807359545,31.87166712464,27.29109273775,22.36124867369,17.97617296381,14.13434808394,10.985422791598,8.194003600021,5.796070737984,3.892995697089,2.55724050558,1.6809677024845,1.1162277153334
GCAM 5.3,SSP_SSP1,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.80246542376,23.318527034,25.8586544507,26.6795495239,23.93062848969,17.57419750545,10.64912942555,4.924599701728,1.3338854141758,1.1674162110014,0.9665392775957,0.8290810230624,0.722548703464,0.635028345154,0.5779905889657,0.5327404265638,0.4940969929927
GCAM 5.3,SSP_SSP2,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.54821756574,24.5025902405,25.5277099251,25.00804328695,20.92168026558,14.29125852097,8.175274524755,3.041448323494,0.9209152629512,0.8031358918723,0.6929711411181,0.6399879739499,0.5533215081384,0.452774607424,0.3736500848542,0.3064795899794,0.2618685084058
GCAM 5.3,SSP_SSP3,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,16.79781403925,20.1301027316,20.55761218737,19.69888327856,16.6680685108,12.6075208861,8.085047854196,3.520759159935,1.2051768176251,1.2648000849878,1.1872310227816,1.3573871748247,1.5522088399556,1.5226640590993,1.4088310091071,1.2847989418142,1.1948461814761
GCAM 5.3,SSP_SSP4,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.11611975299,23.4539376503,23.8154395935,22.31544552604,18.28673375435,12.56846503351,7.415126165894,2.936062723556,0.8475298331412,0.7751926692033,0.7237642109487,0.6837750695777,0.6587953190261,0.6169951628558,0.5790626805053,0.5366705624674,0.4823509683433
GCAM 5.3,SSP_SSP5,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,17.31674057817,23.8564910513,24.07498083601,22.40076776619,16.62692372906,9.652741992046,4.270960048506,1.4086846010488,0.4560702960226,0.3751587898986,0.3186507229486,0.2701193397658,0.22652133915553,0.18357729118693,0.14556321535656,0.12134635243872,0.10026212385926
GCAM-PR 5.3,PR_CP_Intensity,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,14.66084140357,17.08093709918,19.11016832709,21.92540709866,25.1669706851,27.3642239153,29.84003715814,31.70860817797,33.18264388897,34.29856133352,34.92145005261,34.75132625725,33.90484830049,32.70391364223,31.1317291196,29.48040213035,27.66516713912
GCAM-PR 5.3,PR_CP_Price,P3a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.67362999431,17.0800619191,19.11142487019,22.08873721441,24.67542750142,26.7359090189,29.02022379728,31.17676847809,32.90549860003,34.50312897657,35.82749920841,36.64311496197,36.89600221398,36.8265028169,36.67406070853,36.42005372141,36.2915313947
GCAM-PR 5.3,PR_NDC_Intensity,P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,14.67362999431,18.37144552431,20.91774998997,24.475324159,26.2220954576,26.6186728766,27.32993502325,27.88114331446,28.12157806336,27.9432887187,27.35798953281,26.09271046238,24.214570772,22.0468785179,19.72969800788,17.48201650501,15.42491063799
GCAM-PR 5.3,PR_NDC_Price,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,14.67362999431,18.36470693151,20.93945840909,24.1787179951,26.505361855,27.8299348964,29.050423803,30.4233457478,31.8656562413,33.1726127927,34.1126852129,34.5238225202,34.28525180544,33.50395409322,32.38618212277,31.19435322562,29.74666690655
GCAM-PR 5.3,PR_baseline,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,14.17335165,16.55530043,18.96455809,22.00576614,24.79490247,27.33996053,30.0307244,32.55714508,34.73294097,36.74481754,38.31446672,39.28693872,39.76266439,40.02731999,40.22791939,40.34277328,40.6669049
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,14.69921,18.07519,25.10833,30.10913,24.35968,11.6702,7.923695,7.438936,6.858407,6.586486,6.399352,6.081502,5.633513,5.155772,4.681902,4.329781,4.19297
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,14.69921,18.07519,25.10833,30.10913,24.35968,15.94394,14.78197,14.11748,13.3858,12.99472,12.78162,12.31494,11.53223,10.65186,9.798195,9.226911,9.198894
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,14.69921,25.31872,21.47999,10.9326,7.491669,6.868094,6.58339,6.673704,6.811411,7.069443,7.033975,6.654951,6.166771,5.687126,5.33726,5.129211,4.836285
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,14.69921,25.31872,21.47999,14.99276,13.94989,13.07256,12.86864,12.85577,13.11214,13.55679,13.57726,12.9089,12.05924,11.28217,10.86433,10.55808,10.07629
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,14.69921,25.31869,21.47997,10.93487,6.390249,3.875554,3.05243,2.394776,2.046451,1.789981,1.664813,1.505681,1.337698,1.173765,1.03607,0.9167417,0.8133058
IMAGE 3.0,CO_2Deg2020,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,13.1654301757812,15.1671420898438,18.8223720703125,23.9436928710937,28.2555283203125,31.1430341796875,35.565029296875,35.620323242187496,35.6756171875,36.30106372070316,36.9265102539063,38.837177978515655,40.747845703125,39.0926220703125,37.4373984375,36.18616650390625,34.9349345703125
IMAGE 3.0,CO_2Deg2030,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,13.1679428710938,15.6847446289062,18.290953125,19.6006508789063,24.4957622070313,28.0465322265625,28.7006884765625,30.765213867187494,32.8297392578125,37.3219934082031,41.8142475585937,41.489073242187445,41.1638989257812,39.261229248046845,37.3585595703125,37.835857788085946,38.3131560058594
IMAGE 3.0,CO_BAU,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,12.7928149414063,15.3004760742188,17.923400390625,21.5882998046875,26.5693984375,32.1267197265625,35.6621708984375,36.16022607421876,36.65828125,40.4528056640625,44.247330078125,47.80335986328125,51.3593896484375,53.95363037109375,56.54787109375,58.69720483398434,60.8465385742187
IMAGE 3.0,CO_Bridge,P3c,Final Energy|Industry|Solids|Biomass,EJ/yr,13.0792358398438,16.3371044921875,19.8903579101563,21.337146484375,25.6131215820313,28.8248754882813,31.1138310546875,32.7824814453125,34.4511318359375,38.94828198242185,43.4454321289062,42.92068725585935,42.3959423828125,40.8795808105469,39.3632192382813,39.76360290527345,40.1639865722656
IMAGE 3.0,CO_CurPol,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,12.90124609375,15.2795913085937,17.92907421875,22.2848203125,26.795263671875,29.8635498046875,32.993099609375,36.62385986328125,40.2546201171875,44.04504931640625,47.835478515625,50.64742529296875,53.4593720703125,53.9096064453125,54.3598408203125,54.6516657714844,54.9434907226563
IMAGE 3.0,CO_GPP,P1d,Final Energy|Industry|Solids|Biomass,EJ/yr,13.0792358398438,16.3371044921875,19.8903579101563,24.171046875,28.2395161132813,31.9202646484375,34.725078125,37.0483369140625,39.371595703125,42.83294140625,46.294287109375,46.825138671875,47.355990234375,44.45270141601565,41.5494125976563,38.9456005859375,36.3417885742187
IMAGE 3.0,CO_NDCplus,P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,12.9059340820312,14.9952309570313,17.5532861328125,21.2629345703125,26.061875,30.871974609375,34.8523515625,38.575595703125,42.29883984375,43.64878955078125,44.9987392578125,46.0917490234375,47.1847587890625,45.79279980468751,44.4008408203125,40.48862695312501,36.5764130859375
IMAGE 3.0,EN_INDCi2030_1000,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.21632780456543,8.94514601135254,7.87966229248047,8.56438500976562,10.613734375,14.2843388671875,18.85940844726565,23.4344780273438,27.93448657226565,32.4344951171875,30.38720556640625,28.339916015625,25.76084399414065,23.1817719726563,24.34819824218755,25.5146245117188
IMAGE 3.0,EN_INDCi2030_1000f,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.23565185546875,8.97011172485352,8.80814855957031,9.28743579101562,12.0991162109375,16.5271728515625,21.4073552246094,26.2875375976563,29.39240087890625,32.4972641601562,31.2267121582031,29.95616015625,28.164462890625,26.372765625,26.744757080078152,27.1167485351563
IMAGE 3.0,EN_INDCi2030_1200,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.21633122253418,8.94478877258301,8.32198272705078,9.34866479492188,11.7794169921875,16.9221430664062,21.1136291503906,25.305115234375,25.1988603515625,25.09260546875,22.184065917968752,19.2755263671875,20.6359030761719,21.9962797851563,24.091666015625,26.1870522460937
IMAGE 3.0,EN_INDCi2030_1200f,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.23565185546875,8.97011172485352,9.25172766113281,9.4926181640625,10.8743752441406,14.0912060546875,20.2332353515625,26.3752646484375,27.249668457031248,28.124072265625,25.8662648925781,23.6084575195312,23.434325439453097,23.260193359375,25.2762208251953,27.2922482910156
IMAGE 3.0,EN_INDCi2030_1400,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.21633122253418,8.94478025817871,8.66609582519531,9.21313696289062,12.5198627929688,18.4820278320312,18.9168439941406,19.35166015625,18.4186494140625,17.485638671875,18.969984375000003,20.454330078125,24.5528527832031,28.6513754882812,28.9855754394531,29.319775390625
IMAGE 3.0,EN_INDCi2030_1400f,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.23565185546875,8.97011172485352,9.23779342651367,9.491154296875,11.0082380371094,15.8472783203125,18.5724423828125,21.2976064453125,20.478217285156248,19.658828125,19.0014443359375,18.344060546875,22.613405761718752,26.8827509765625,30.224060546875,33.5653701171875
IMAGE 3.0,EN_INDCi2030_3000,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.23565185546875,8.97011172485352,9.89716339111328,11.3366458740234,12.5380965576172,13.5511450195312,15.583801757812449,17.6164584960937,21.6347395019531,25.6530205078125,31.0866357421875,36.5202509765625,42.3763698730469,48.2324887695313,50.636399658203146,53.040310546875
IMAGE 3.0,EN_INDCi2030_3000f,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.05831921386719,8.23565185546875,8.97011172485352,9.89716339111328,11.3366458740234,12.5380965576172,13.5511450195312,15.583801757812449,17.6164584960937,21.6347395019531,25.6530205078125,31.0866357421875,36.5202509765625,42.3763698730469,48.2324887695313,50.636399658203146,53.040310546875
