Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
COFFEE 1.1,EN_NPi2020_600,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,10888.8430080896,10963.2391191257,10055.323350653,8998.3694412899,6463.19492003663,4454.17172692358,3842.899092351335,3231.62645777909,3207.19140610239,3182.75635442569,3051.1383133469253,2919.52027226816,3395.826021441485,3872.13177061481,4217.603521390551,4563.07527216629
COFFEE 1.1,EN_NPi2020_600_COV,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6304.7755728592,10245.2005396216,10465.6041929913,9458.22385266935,8353.69403540785,6340.69604976453,4105.31241183428,3582.4852104978954,3059.65800916151,3092.7003061139203,3125.74260306633,3169.162808054535,3212.58301304274,3575.68558696178,3938.78816088082,4117.254444947945,4295.72072901507
COFFEE 1.1,EN_NPi2020_600f,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11199.5036105103,12669.5110333655,13682.4186713689,14138.3014980211,13443.8949937535,11477.5160113566,9023.036273435944,6568.55653551529,3769.591793574631,970.627051633972,-1211.5856000192143,-3393.7982516724,-4153.6742242507,-4913.550196829,-4841.222564449895,-4768.89493207079
COFFEE 1.1,EN_NPi2020_600f_COV,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6304.7755728592,10737.2086080296,10952.6289214054,13017.0852921396,13467.0686579464,13156.1395459119,12514.1048986752,9686.459194431114,6858.81349018703,4209.71098399904,1560.60847781105,-1200.892999061545,-3962.39447593414,-4652.72816712761,-5343.06185832108,-5440.020311982034,-5536.97876564299
COFFEE 1.1,EN_NPi2020_700,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11163.5800616587,11890.4250213838,11807.8606562237,10455.5334050632,8240.00785521045,6106.11126727962,4837.828989418425,3569.54671155723,3571.383022940915,3573.2193343246,3348.69836603636,3124.17739774812,3550.210071483095,3976.24274521807,4329.644058196494,4683.04537117492
COFFEE 1.1,EN_NPi2020_700f,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11181.4258438772,11851.7883912398,13697.4702285268,14430.3065818595,14074.5802328708,13001.8788904115,10380.73154220889,7759.58419400628,4924.614943227595,2089.64569244891,-387.4630923985651,-2864.57187724604,-3650.3552567589504,-4436.13863627186,-4462.864476501175,-4489.59031673049
COFFEE 1.1,EN_NPi2020_800,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11222.9597051556,12322.2938370544,12753.3478113386,12077.6619796103,9709.15936160434,7490.27921430011,5770.26825872542,4050.25730315073,3738.628293540495,3426.99928393026,3317.92915640808,3208.8590288859,3557.6291785663752,3906.39932824685,4295.448505177155,4684.49768210746
COFFEE 1.1,EN_NPi2020_800f,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11121.3372653649,11115.3448032811,13865.7677731304,14606.5343408384,14499.8954202579,14189.1964427208,11515.170499421944,8841.14455612309,5903.721472497606,2966.29838887212,359.1475801459501,-2248.00322858022,-3227.220701189665,-4206.43817379911,-4314.113578292085,-4421.78898278506
COFFEE 1.1,EN_NPi2020_900,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,11216.9782013251,12473.6732646274,13279.1843068217,13203.3253759334,11244.1908172594,8922.54295622169,7027.1297410763655,5131.71652593104,4286.635361791075,3441.55419765111,3227.27086453787,3012.98753142463,3490.153646832995,3967.31976224136,4290.6933953292,4614.06702841704
COFFEE 1.1,EN_NPi2020_900f,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,9434.83038295899,9799.58352794585,13524.813241147,14695.6305966697,14688.8073466795,14537.5972220895,12256.193607305231,9974.78999252096,6974.456993556775,3974.12399459259,1357.224693269205,-1259.67460805418,-2665.2031078226746,-4070.73160759117,-4048.08686429157,-4025.44212099197
COFFEE 1.1,EN_NPi2100,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5999.86751596561,7376.82000257429,9150.0765257793,12437.8332466504,14786.5149415563,15766.6272690002,16261.8491065652,16579.20582335655,16896.5625401479,17495.040133324248,18093.5177265006,18543.16214789535,18992.8065692901,18522.6137761083,18052.4209829265,17841.9624027508,17631.5038225751
COFFEE 1.1,EN_NPi2100_COV,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6304.7755728592,7053.98363199766,8423.21241779343,11460.9485977927,13136.8374950107,15149.6030370376,15657.8812793871,15832.2561795043,16006.6310796215,16536.625682179,17066.6202847365,17539.03214279015,18011.4440008438,17693.1835369638,17374.9230730838,17295.099126271947,17215.2751794601
COPPE-COFFEE 1.0,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12462.0393688004,13802.9482846891,15498.2128960423,17411.7809852744,17600.4659739335,15881.9819820843,12652.9620648108,7995.12113065942,3337.28019650804,55.40530831022989,-3226.46957988758,-3330.664996498605,-3434.86041310963,-4982.2138530547,-6529.56729299977,-7335.896686340605,-8142.22607968144
COPPE-COFFEE 1.0,CD-LINKS_INDCi,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12434.6655944404,13429.9943032753,15028.482186134,18768.1971008818,20614.9302911112,22220.9560188759,24095.475451472,25548.453909101103,27001.4323667302,28060.5736596903,29119.7149526504,30364.68522090025,31609.6554891501,32840.0163712921,34070.3772534341,35447.8866555153,36825.3960575965
COPPE-COFFEE 1.0,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12397.9134263025,13875.0110250084,15281.6293651178,15617.8317921971,14316.9671545398,10719.4364765175,3330.06818158902,-74.54740572853507,-3479.16299304609,-2851.19045411858,-2223.21791519107,-3567.71583441274,-4912.21375363441,-6477.454460228495,-8042.69516682258,-9565.01208734084,-11087.3290078591
COPPE-COFFEE 1.0,CD-LINKS_NPi,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12664.2291977337,15240.3799517227,17301.8676361088,19218.7922574306,21169.2077226002,22565.4452587452,24234.7424301957,25613.96386272385,26993.185295252,28092.3915123682,29191.5977294844,30436.814773444203,31682.031817404,32754.7548496632,33827.4778819224,35351.63062303265,36875.7833641429
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12490.1461184403,14861.591347058,16022.699234291,15692.2651538843,14083.7029279518,10541.104468667,2975.30508178895,-10.953328192390018,-2997.21173817373,-2493.1411111211,-1989.07048406847,-3418.6545265019795,-4848.23856893549,-6507.29004987809,-8166.34153082069,-10016.354485902895,-11866.3674409851
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12589.8643073131,15181.6444595254,17088.4597377166,17608.7317866746,17841.8704360874,15593.9299536406,11542.2226073762,6988.09774098824,2433.97287460028,275.89626133612,-1882.18035192804,-2745.687383715505,-3609.19441550297,-5270.456660213695,-6931.71890492442,-7560.780538976714,-8189.84217302901
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_400,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,12310.7703907878,13534.1220078803,13133.0367255116,9071.54763838852,5204.75685105903,320.002164623611,447.103819899293,467.5973636651855,488.090907431078,-1003.8197089710312,-2495.73032537314,-4638.6263756221,-6781.52242587106,-8874.08475239448,-10966.6470789179,-12255.054205611,-13543.4613323041
GCAM 4.2,ADVANCE_2020_1.5C-2100,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.116271542,5320.68808869033,4723.735079041,4063.27080960533,3444.845909131,2829.28841239367,2259.67388432867,1774.122970235,1368.42459612467,1036.37104206167,781.682456437667,586.958508741,447.918001164333,348.02238592,272.387191582,212.680133358,168.925970667667
GCAM 4.2,ADVANCE_2020_Med2C,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.11536058067,7853.40974350533,7766.076652697,7436.42542563067,6941.235134526,6324.76324326367,5616.37998127433,4952.76648977367,4281.30589251567,3621.22520597933,2961.61337938033,2342.98898702,1807.13709473367,1358.422367137,1009.497080515,750.101168212,521.750693324667
GCAM 4.2,ADVANCE_2020_WB2C,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.11584763867,6719.390788187,6355.989289848,5798.727189497,5117.845974956,4460.81773249933,3818.345639724,3184.33436925633,2574.179049046,2039.578156781,1576.34082318167,1185.813365495,887.995542987667,663.129749975,501.399261216333,388.554214895,306.384611140667
GCAM 4.2,ADVANCE_2030_1.5C-2100,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.116630527,8230.990094811,8420.83387332733,3284.279485652,2720.92718720167,2140.49250055667,1649.640385162,1257.16613272433,941.756272585333,710.914374775,540.853622389667,417.867216484667,326.387698171333,253.799748488,198.936553156,159.486851656,127.797385455667
GCAM 4.2,ADVANCE_2030_Med2C,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.11568634933,8230.96775331233,8420.829805982,7553.208630198,7094.487302364,6496.075253668,5790.05794633933,5107.87302333733,4421.335232028,3758.29640546433,3089.28034260633,2450.32590436333,1895.72483266833,1428.76238742967,1062.38337800833,788.460625183,548.126519842
GCAM 4.2,ADVANCE_2030_Price1.5C,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.116270002,8230.98771270233,8420.835220963,4073.43617097633,3482.49205559933,2832.16755626567,2262.365473445,1770.861373908,1350.810783025,1024.617508475,777.111710235667,584.911281247333,448.283678773333,348.195808686,271.725777557667,213.753180820667,169.308571589667
GCAM 4.2,ADVANCE_2030_WB2C,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7933.11587189733,8230.96808973267,8420.830310387,5651.60928556033,4948.410637478,4276.478886361,3626.90358140733,2999.813269431,2403.19130287867,1888.25635796967,1454.284116076,1092.326874925,818.353943436333,612.330017746333,465.02771678,362.591287069,286.272407806
GCAM 4.2,ADVANCE_NoPolicy,P1a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8851.01501719967,9589.27363432867,10080.4299739403,10440.322551153,10714.9138489323,10917.5376394223,11060.4268013947,11164.7036200187,11241.1064058663,11289.3104650187,11321.0010375807,11308.12972872,11272.053713052,11209.041096011,11088.2172000637,10917.633444839,10831.3570352717
GCAM 5.2,"NGFS1_Current policies (Hot house world, Rep)",P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8480.02846,9115.828147,9552.564518,9920.323609,10236.82195,10523.09978,10766.73731,11053.04713,11320.20688,11582.25903,11858.49125,12114.95231,12355.16058,12555.05555,12664.45049,12691.56523,12721.00939
GCAM 5.2,"NGFS1_Immediate 2C with CDR (Orderly, Rep)",P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8480.02872,5989.516497,5654.622038,4979.384316,4185.03104,3416.192676,2648.354795,1983.796254,1425.527835,982.3800638,645.6651603,429.599285,292.5240063,199.221075,281.2727721,383.9916427,589.0747702
GCAM 5.3,NGFS2_Below 2¡ãC,P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10183.03192,10227.07536,10106.33798,9164.149377,7840.664952,6779.303832,5894.691179,4704.296587,3217.810757,1689.434529,1296.139397,1050.188866,935.9448441,970.3189623,1094.16481,1224.669053,1257.607558
GCAM 5.3,NGFS2_Current Policies,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10184.69548,11071.60222,11833.89953,11976.71645,12184.56727,12415.47497,12603.7609,12726.47559,12807.23672,12883.97368,12965.11513,13015.2193,13032.17766,12968.48968,12872.90631,12785.28782,12734.60395
GCAM 5.3,NGFS2_Delayed Transition,P3a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10184.69548,11071.60222,11833.89953,10036.51846,8221.301537,6480.098106,4535.701162,2788.376333,927.347109,394.3963391,259.5271346,191.8134365,149.0806702,121.5568643,105.6185748,94.92332318,85.66750028
GCAM 5.3,NGFS2_Divergent Net Zero Policies,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10184.69575,9494.123821,9242.31159,7803.619239,6040.972765,4582.703997,2574.446183,1526.113068,1085.642368,676.9524917,503.7394091,427.9136499,330.8769275,308.5983725,306.345036,315.279905,319.5929311
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10120.76066,10723.37808,11059.34334,10965.14061,10580.5848,10415.34534,10031.4946,9792.327645,9324.578717,8744.187666,8367.543922,8014.835418,7666.722949,7277.879978,6915.458405,6558.296196,6232.473982
GCAM 5.3,NGFS2_Net-Zero 2050,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,10184.30438,9986.221423,9827.557492,8683.375773,7067.638394,5765.518065,4284.095098,2796.565325,1887.537966,1305.329134,902.6702606,655.0204158,475.5042448,450.2769964,414.1705646,379.6865294,301.3703771
GCAM 5.3,R_BAU,P1a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22104524729,9499.72923197105,10085.3036949278,10573.98499776,11018.8187866323,11391.4298929014,11718.0047127455,12009.96395315,12295.4807253509,12569.5506708744,12856.2205663174,13101.3099621802,13315.6630322692,13462.9416364908,13525.0607068873,13511.2860715915,13518.4904610569
GCAM 5.3,R_MAC_30_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22206865954,4951.52757515542,1686.71377507821,2733.72657079231,2451.73822591584,2210.69623924466,1965.31746948834,1639.55355348042,1365.03907125427,1202.94031555663,1156.1862765125,1184.84301465711,1154.45444432355,1129.43404678558,1104.70807602555,1102.83330214284,1133.319782184
GCAM 5.3,R_MAC_30_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22344340378,4297.73293235195,548.903847853176,1228.9934598459,955.386665686614,773.042283891629,656.690827250546,532.001619206029,436.953145591662,375.881841674319,339.508698554505,307.940351169647,279.975214436563,269.770839533385,271.171245383503,263.960691997741,262.294243131952
GCAM 5.3,R_MAC_35_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22189280972,5865.88991454405,4388.97583700526,1965.70781165077,2458.85878955426,2212.59470044303,1978.15423288888,1663.68982022466,1397.06442700679,1203.37391183368,1144.82493583669,1180.68409550278,1204.50679276565,1179.85176701306,1152.39736599135,1130.22062206392,1147.42273962572
GCAM 5.3,R_MAC_35_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.2225553055,5489.57538728522,3318.70649505661,766.903219486338,949.988852653456,762.914523560721,647.012999561315,528.409148855975,439.405327175861,373.788936843891,335.288439686536,303.838379930728,290.384472162197,290.503197780574,290.502939269968,286.751451327639,279.690911065209
GCAM 5.3,R_MAC_40_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22150744132,6371.38127605521,5419.65748708355,3998.11753059853,2104.54908370577,2193.0920789611,1960.21201943206,1661.00774337422,1402.30271836935,1203.99159266478,1126.1119455803,1166.22017662365,1210.31492005794,1218.72296116272,1194.115722066,1169.07760913116,1166.87872385217
GCAM 5.3,R_MAC_40_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22214292972,6046.90523430168,4808.4416303223,2737.15898511327,829.139356803106,758.471604754413,634.389957763297,522.41436993424,438.898926608293,374.32732596658,330.93144101425,299.156249756596,291.828204869881,313.046478601859,324.254987168535,321.053466756802,334.350459101763
GCAM 5.3,R_MAC_45_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22137154619,6741.21529841658,5971.82540062161,5091.62439830355,3703.10748387459,1949.46681882305,1969.26021025494,1675.93091298083,1416.04910888962,1217.23043649074,1118.62708264463,1149.37251417211,1201.72272967449,1232.48033812139,1235.50348066684,1209.35915831365,1198.62472499678
GCAM 5.3,R_MAC_45_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22167248175,6429.77909856885,5514.12089647955,4199.39034484589,2371.36703828229,689.967648774651,633.368804256563,519.751694030143,438.821715539438,376.813588014071,331.258655376696,295.744688329229,288.795567869937,320.859430780686,343.369407633059,352.425335333749,406.88283800031
GCAM 5.3,R_MAC_50_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22132867403,7032.17316202729,6349.42398690853,5711.98579659659,4785.97453492517,3372.62415953377,1806.33130123808,1669.1460770733,1424.94141359624,1225.38672369871,1117.40056577567,1138.26008406714,1187.31443562982,1232.20059766558,1261.11126638567,1262.86940053143,1254.16222124273
GCAM 5.3,R_MAC_50_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22145820637,6731.5093524222,5958.54805367269,5067.73411967716,3663.73300335616,1901.27041901126,601.978375076261,516.565884258535,437.123033364955,376.654232015051,331.953032561734,296.158127066453,288.739371103421,326.960286066699,361.543033991872,394.645651152242,467.310015477025
GCAM 5.3,R_MAC_55_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22132867403,7265.98376562643,6636.88788720511,6130.06654165319,5488.74147644578,4406.12595827089,3070.49386932061,1566.5504233424,1414.07161152478,1224.33626095227,1122.24815049291,1135.59236557861,1177.6535752379,1223.64763825909,1270.3019659351,1297.50607999336,1313.03895450045
GCAM 5.3,R_MAC_55_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.2213753694,6978.71941510127,6282.35861814374,5608.89608620543,4603.52239967157,3124.76092140557,1534.79486364573,497.741450841077,433.045670827038,375.260250365375,332.088327516915,296.936761850209,289.855477474168,322.522280738556,377.987237679596,448.455840468471,534.530793382761
GCAM 5.3,R_MAC_60_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7455.57075973321,6867.90482356725,6439.20335768212,5968.1560754546,5158.63389483922,4037.48973263236,2639.26018308332,1362.06848346629,1211.71306431505,1132.23656578522,1142.13882984411,1180.06530307807,1220.18686277154,1270.23283060723,1316.20969806438,1353.44663364713
GCAM 5.3,R_MAC_60_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22133249724,7184.53070758906,6537.6315217114,5990.26801921487,5261.06483928555,4056.06255067329,2636.18027934678,1176.87381829222,420.513213152862,369.331867463647,329.030601664692,296.325708039843,294.802282368918,326.848474476947,391.156271216003,504.428813969965,602.607594660557
GCAM 5.3,R_MAC_65_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7610.45343262279,7058.41517163882,6682.76129186381,6321.72860956464,5713.35630016299,4806.5490667,3548.31700128405,2274.93885303327,1213.08767331665,1141.06718324538,1151.33865831254,1187.26915903816,1223.40383184137,1268.4550330955,1315.94517201461,1360.26508944632
GCAM 5.3,R_MAC_65_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22133249724,7357.22780222062,6747.85958187884,6281.02757517156,5725.8052711772,4779.94153932871,3541.03481322568,2068.29189974428,919.864845441975,357.074049765518,321.886402108599,294.006103850955,293.681179220738,333.718908773119,417.778525521437,549.456163339936,656.305176178293
GCAM 5.3,R_MAC_70_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7738.14728874939,7218.12397351871,6879.76329751518,6595.84770493513,6121.82655278844,5411.39489402896,4325.58888840338,3128.82657106044,2012.3151260598,1144.95612599948,1158.06480825213,1194.15917518626,1226.34231905064,1265.39596252935,1308.01357179428,1349.78711327584
GCAM 5.3,R_MAC_70_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118666787,7502.65805892544,6925.63215597855,6513.84056374879,6078.84992331155,5334.9004329483,4275.34541118672,2914.96271271705,1615.09809291962,731.428122014732,312.755065688875,291.619609326779,294.320499703268,339.944624898107,446.609810171726,582.29104898906,694.128701890045
GCAM 5.3,R_MAC_75_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7844.15221685857,7351.16646156754,7045.37161835487,6817.05796758098,6436.65760510436,5874.35694293102,4962.66828054689,3860.92330035098,2805.78169814872,1864.67294089942,1158.53868580939,1204.41975373237,1234.42095326517,1267.33092702176,1304.24418011789,1339.3803061962
GCAM 5.3,R_MAC_75_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118666787,7626.03476365958,7077.70568310406,6707.11756278591,6355.9619912001,5764.13833598524,4883.16411706877,3643.46599064865,2375.90459273888,1298.3776496364,624.705796984016,288.710377545509,298.450691074224,340.882821090739,462.137006494551,599.650693012267,708.63295533265
GCAM 5.3,R_MAC_80_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,7933.00367367523,7470.36028599933,7189.973632941,7002.74685022372,6690.77266218923,6234.37985872698,5470.63175324336,4489.35334342024,3503.38023034652,2590.96960485081,1806.73800030865,1214.39859486517,1249.16954818558,1278.37396457654,1308.09550167716,1335.83235669871
GCAM 5.3,R_MAC_80_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7731.16625443274,7209.45996937064,6869.02989884161,6581.22157091692,6100.44779334836,5379.91543953639,4283.44288621029,3081.80891352252,1964.38097202962,1106.81160846894,593.775091532033,308.213117295065,336.740410236491,465.780349104928,604.567284246175,712.370861609666
GCAM 5.3,R_MAC_85_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,8008.87510790304,7574.84682292595,7316.35873058528,7161.79376093515,6901.60892563624,6524.39933192528,5875.90244957855,5019.75209669237,4111.66524949391,3240.43194934085,2461.61220197725,1785.4424119177,1265.69024567814,1298.87373355167,1322.77951856568,1342.3154763598
GCAM 5.3,R_MAC_85_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7821.33180580441,7322.17476445319,7009.2106310783,6769.57935255997,6370.529149666,5777.77807094165,4827.60008453239,3701.19624340517,2629.634199084,1692.05258822561,1021.04448535306,610.719975485904,358.08729399437,467.230504178484,606.723004313829,714.559282087485
GCAM 5.3,R_MAC_90_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,8072.78940651599,7666.50280470733,7428.08794206922,7300.14438243713,7080.68833888123,6764.00292686681,6203.22996365711,5460.6173786396,4644.85982462461,3812.97936583225,3071.96774835242,2370.67117971469,1769.75712540922,1323.14557413903,1348.51031068782,1361.24590331533
GCAM 5.3,R_MAC_90_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22118284467,7899.04508102856,7424.166882456,7134.24150633561,6931.59324305254,6594.37364940974,6099.55089664512,5280.05205994142,4248.25843359171,3234.55467844442,2305.30260469339,1541.94036439114,1002.62101304747,651.017474297883,470.47400385418,607.747409946122,715.763390008782
GCAM 5.3,R_MAC_95_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,8128.46069731323,7747.86683483254,7527.88023092035,7422.37112811337,7235.50997396648,6966.67482228009,6473.29867295101,5826.92604143644,5104.48954287165,4320.30866102184,3620.13815295249,2934.67174702694,2291.15312935898,1772.44096042384,1375.74039405454,1388.78995893476
GCAM 5.3,R_MAC_95_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,7966.50538892999,7516.49702036364,7245.75263713032,7073.29763223824,6785.13985622362,6365.19486725086,5653.95186438815,4726.94121646424,3772.03796833988,2878.71920893062,2087.84158561354,1452.71481394803,996.815843222629,689.261171203494,609.236561564683,716.423194534959
GCAM 5.3,R_MAC_99_n0,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,8176.7906244073,7820.36302847682,7617.14391476488,7531.42177533917,7371.90935357486,7141.2118194339,6701.3800505886,6132.38974119049,5494.02916363545,4769.24611776499,4109.77206605755,3454.96117097801,2804.82025930757,2237.27864306929,1778.03639888531,1418.24907236092
GCAM 5.3,R_MAC_99_n8,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8720.22114992416,8025.68955869841,7599.14358092053,7345.97676673439,7198.61492504542,6949.83373550545,6589.53032426239,5965.51514253698,5139.65176738985,4254.17336869927,3392.49332609953,2622.26207948428,1934.20474080326,1390.82913323129,1005.78473088822,725.568483981889,716.528929023542
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7865.414893014,5380.39015524135,5124.90783960618,4836.14477705123,4405.49277178008,3839.92543344282,3281.0174123654,2720.05088167963,2282.95631166432,1893.95677608195,1555.57338601641,1218.44189556675,917.820326414283,687.363028462936,508.521301031602,369.960437117211,265.82826616008
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7865.41239095326,6640.1918470428,6443.98822469294,6326.17733890335,6074.72079114166,5623.59877287636,5093.04313358615,4517.64261242145,3968.85934507331,3418.61113276733,2899.77733034331,2424.97127136467,1997.36538272674,1620.32271098172,1355.21139689714,1103.37696482226,882.463212999967
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7867.689325,6575.655476,6365.470195,6227.508712,5949.421969,5471.580326,4917.180199,4331.10128,3785.13344,3242.413066,2735.750541,2257.400273,1846.507159,1489.118025,1190.598793,973.9726757,776.3544531
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7867.691845,6815.547616,6638.350775,6528.82164,6284.222242,5831.662629,5297.324159,4723.887139,4171.322716,3611.70896,3096.865668,2630.395305,2199.162957,1842.790882,1543.521037,1271.155522,1024.414128
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7865.41244407378,5609.73655412211,5359.99848845421,5096.46033258501,4693.09601484445,4135.36784842114,3578.66322813083,3008.69601374489,2512.65328200723,2038.65550570076,1614.94762377072,1252.13348973948,1030.4943240354,798.760988285612,594.633424038435,442.861029811029,324.070513131095
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7865.41447428269,6597.15804501125,6394.69435626816,6268.71608653308,6010.43521421266,5555.07900732491,5020.50198995046,4442.30133266206,3894.75667062564,3347.87239361776,2832.72739402504,2351.55619727579,1928.06083832253,1558.30264157141,1234.34149675166,974.583865139799,784.546192277162
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8222.15327188373,8706.40391402221,8968.70826530435,9224.58137314188,5967.82670748537,5596.30799602061,5177.59830818404,4723.24187155723,4257.15466775611,3758.37600281372,3184.93305465775,2815.18827598854,2416.30964305166,2024.38203267335,1665.61666400998,1342.83956671508,1061.19284460693
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8219.46076299564,8702.05143521632,8966.96242059443,9226.85738986261,5523.05676496336,5101.32664277028,4661.64041941284,4205.76688363644,3744.67767513732,3274.84019774313,2738.13307683711,2336.05694070765,1975.17064326999,1626.97312505995,1308.03938681348,1032.02339487407,810.317908245865
