Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,2172.41397185848,-5565.15352959574,-9992.83303332109,-8863.0454608625,-9171.07194674333,-8331.31206842186,-8073.77681170802,-7051.19479675335,-6429.44158307172,-5538.95215131246,-4415.63417589014,-2908.92823207419,-2093.09660372708,-1676.58583322902,-1475.78198490679,-1814.95287639607,-2746.44134607523
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,4457.67452110204,3165.77478610257,2928.80181445463,2899.56156675449,2087.90785479101,-3993.72334421403,-5442.87950358811,-6586.64440427359,-7268.84747113269,-6645.64446347111,-3721.14092123124,-4481.77699027397,-4032.71787799484,-3436.75143854542,-3065.07798433988,-2802.72349169151,-2590.19780193581
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,4375.9411338973,3161.59045960369,2927.09743013908,2870.99898745223,1280.03456448089,-2923.76390496147,-5665.36712483383,-6658.65754989925,-7205.34854461079,-6614.35067427632,-3028.0412926421,-4614.28517123364,-3941.5684072089,-3212.17827384231,-2719.84311793617,-2377.23802903872,-2181.05095659303
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5117.78526002793,738.250555124086,-1341.44002554725,-2061.27709497634,-2560.13096935544,-1480.22790521157,-1204.68727987841,-391.39385674841,-273.677021355444,-235.041521553945,-1533.97456067244,-1285.9356588422,-1119.98613368508,-1037.41234789204,-986.681006686463,-953.187627669934,-796.268940645024
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5118.7061283478,1141.75372023158,-538.65068637556,-1296.00095338437,-2051.71719104495,-1718.11240870866,-1742.64698476377,-1226.59114794831,-1338.31427472094,-842.734108512855,-257.885594676004,1096.96442878599,1639.21790990829,-1003.23447343703,-1050.31013751995,-1067.58916627823,-1054.43141419971
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5117.776257,766.3629205,-1296.84291,-2032.92495,-2566.81951,-1606.41055,-1443.620217,-787.498989,-790.897354,216.7625247,1769.178417,4060.058509,4836.816232,-1399.655716,-1216.615517,-1034.611978,-1153.444678
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5117.706551,897.6134663,-1039.089573,-1807.870231,-2443.831817,-1782.979642,-1594.887787,-1007.009373,-1145.745487,-321.0449481,1130.179337,3049.050061,2606.019312,-1299.421239,-1081.749669,-1188.532313,-1138.184035
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5038.55294718093,554.19491502228,-1735.78178963294,-1202.13069713206,-1203.54302315468,-219.515081067436,351.22033499676,2138.0140551147,2507.48328571829,-2694.02360448868,-2036.2354187584,-1695.7034680847,-1373.95576519441,-1029.41075419291,-921.091157491075,-949.165514436198,-1232.9253122128
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5040.04891578946,747.950686835276,-1287.99065040535,-2000.40527703845,-2522.86675746076,-1533.91413520011,-1407.0921563804,-752.259249061266,-761.710707379753,227.179734499888,1767.98657517495,4023.94690359715,4792.02870632829,-1356.7030442323,-1201.66146303486,-1017.92446524601,-1142.36820520323
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,3444.36111126862,2710.03133093164,3138.66703676066,3669.12388221659,1118.89812224519,-7130.35185050382,-9304.17735109526,-9871.56409735664,-9864.74534352739,-9571.73128702723,-7963.92732284413,-6517.39829215933,-5297.43840001406,-4102.8572679558,-3214.82320509228,-2523.46431395372,-2435.20285187557
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,3444.36105840906,2703.60747587562,3131.09325099459,3658.4224431232,-398.517979310427,-7028.20863936097,-9028.32672137052,-9644.47869926355,-9594.69816054599,-9057.42096716885,-7601.91509047091,-6008.32910423246,-4089.22646951133,-4234.49637738509,-3324.26215668723,-2776.9183220826,-2372.16051317252
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,3357.98308556613,2687.81187265888,3108.5379832585,3619.47761004298,5510.99585720822,-7926.35655788959,-10221.8050123997,-10630.9881567649,-10270.9417602709,-9458.62276109172,-6818.42456444333,-4959.65825342698,-3223.53286341751,-3322.97236768599,-2932.09159505527,-2367.14003371899,-2062.27785662642
GCAM 5.3,SSP_SSP1,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,-266.406793946524,-1139.82908470538,-2689.52335066714,-3291.25370786106,-3598.988601279,-3367.99354038373,-3153.5818785743,-2778.1877373859,-2512.33663029224,-2311.14722963494,-1935.67837219243,-1682.06920883687,-1508.10612193243,-1393.82497882301,-1295.85575028721,-1202.15626701873,-1142.08102809676
GCAM 5.3,SSP_SSP2,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1188.14082724551,-495.952563318815,-2038.46678429502,-2706.44199174701,-2994.08771322806,-2875.59351168623,-2818.78041353873,-2605.08500431896,-2455.15702366258,-1932.1159409524,-1550.03212356395,-1287.84019216716,-1101.76356411965,-974.843595654364,-870.921317496537,-813.652302114552,-797.700462315926
GCAM 5.3,SSP_SSP3,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1823.75171272777,-19.762910936476,-1662.68985689957,-2470.73853641106,-2868.00931054748,-2767.17659329593,-2692.91854866669,-2604.90055273097,-2512.62734920472,-1963.30222747467,-1520.61273989998,-1219.31150124293,-974.026224517877,-757.879261592238,-568.563195387795,-457.572454115391,-391.885790300257
GCAM 5.3,SSP_SSP4,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1148.19132650346,-532.345340475085,-1964.06869484291,-2568.38535031798,-2899.40077797883,-2770.04902605251,-2864.8385394737,-2769.30929047667,-2712.94139140604,-2186.07033860943,-1800.87630849962,-1550.77406263373,-1377.85235526061,-1243.79284521395,-1115.06908783214,-1025.99642090838,-989.515092092311
GCAM 5.3,SSP_SSP5,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,643.659152890406,-629.853662164069,-2018.333785614,-2573.50605230452,-3041.64080224048,-3005.61613979864,-2957.19295165016,-2758.05777831761,-2465.32007151917,-1993.57031638106,-1685.42695402935,-1474.89197989705,-1330.09857806065,-1238.00288433973,-1202.55124275418,-1183.59228683707,-1163.55027786603
GCAM-PR 5.3,PR_CP_Intensity,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,728.252650045566,-11.0559101113056,-261.104671910714,-415.005643230657,-738.839864052137,-777.095881437918,-704.705927524937,-588.273223010329,-720.238132631452,-730.356893526759,-748.545049457026,-661.513344756198,-572.995171116587,-575.226590376237,-565.612806991812,-564.110835465573,-486.817627177504
GCAM-PR 5.3,PR_CP_Price,P3a,Emissions|CO2|AFOLU,Mt CO2/yr,727.802890207781,32.2183195457134,-243.816474069371,-387.300696703459,-510.455749072568,-290.024718086385,-259.939876050484,-280.510789451051,-306.500185886047,-258.212203289522,-303.26102906306,-285.756053796688,-254.636372750415,-285.87475589344,-277.908106441284,-312.437533543365,-330.240017832236
GCAM-PR 5.3,PR_NDC_Intensity,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,727.802890207781,-3.5000625098687,-619.385297628761,-822.13046091158,-949.260015888845,-755.167076272544,-762.938519746644,-717.992389463918,-782.198281489746,-753.682062123925,-738.297744426408,-597.617416351293,-508.606624099597,-514.486798055093,-522.398060031002,-511.57761036165,-439.140119004924
GCAM-PR 5.3,PR_NDC_Price,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,727.802890207781,-1.73350844869019,-563.64109560806,-712.713294839634,-805.918446773062,-447.215762613762,-333.863473449349,-404.952109097787,-506.683861828653,-434.737693617714,-434.636763886508,-411.279881567568,-381.938685671592,-369.680272509765,-348.59582388656,-393.870551888984,-347.092985534074
GCAM-PR 5.3,PR_baseline,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,739.3075432,427.783039,439.2876856,533.5758352,367.7304359,418.9445202,337.5910862,147.8907181,-15.45140872,-93.31916694,-202.0815985,-270.8803655,-300.136926,-311.1012952,-313.3898283,-338.849019,-353.7537914
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,131.068831100204,199.055115891241,-462.376550771646,-1502.89780733457,-2256.86541798325,-2389.32101926921,-3421.54565430735,-2967.95053439015,-2335.49175713603,-1888.7904115583,-1608.15914487637,-1434.15213040389,-1337.90519812308,-1261.64787760827,-1189.25960228275,-1122.25367055303,-1068.70546341766
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,131.068831100204,199.055115891241,-462.376550771646,-1502.89781103827,-2256.86528912832,-2656.2344732406,-3130.67322066537,-2603.9240944171,-2106.88833066433,-1764.81741864401,-1530.36177155279,-1398.40244106166,-1322.64718656554,-1257.48562404716,-1187.96759760297,-1111.21677994906,-1053.01935883479
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,131.068831100204,-486.607627709539,-1368.13481502991,-1000.95288700688,-3498.68270626931,-3084.46736092573,-2445.90709461075,-2006.79932923605,-1738.74821502276,-1564.55901426471,-1483.93310173849,-1411.49289818205,-1331.80616991311,-1244.45606059654,-1156.73385543987,-1113.86134970898,-1125.91643241472
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,131.068831100204,-486.607627709539,-1368.13481506657,-1656.0478726143,-3222.06952079828,-2656.5705528208,-2209.17582744003,-1872.08887888497,-1631.46037329497,-1481.86329686604,-1412.76434808846,-1351.10532086199,-1283.27649407781,-1209.65470913483,-1130.71806689622,-1112.47016704023,-1126.25955210837
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,131.075706468929,-486.608474236792,-1368.12536225231,-1001.84885739343,-3402.20476870005,-3239.78539401061,-2736.7912786768,-2293.55522238743,-1988.04107398427,-1780.55863566804,-1625.93631342762,-1491.49345976548,-1382.36417570448,-1283.62163065615,-1207.91271310398,-1158.84549404904,-1132.42669965878
GEM-E3_V2021,EN_INDCi2030_1000,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2391.29507021455,906.328868278768,-196.670302295899,-1204.04298372206,-2002.84460209471,-2764.97178233906,-3247.01031892087,-3729.04885550267,-4258.29019541169,-4787.53153532072,-5116.72439424609,-5445.91725317146,-5583.77477950947,-5721.63230584747
GEM-E3_V2021,EN_INDCi2030_1000_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4937.14915203112,4426.77266549724,2808.02315349006,1339.71450025329,146.521230663851,-941.461736531002,-1811.15433111979,-2612.33075680004,-3186.23077820216,-3760.13079960428,-4276.6873585367,-4793.24391746913,-5133.93105612638,-5474.61819478362,-5618.71024639917,-5762.80229801473
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4992.1586,4545.61077630504,2944.81152233553,1478.2761109938,266.742889055763,-834.592614182595,-1734.61680621764,-2556.69826000252,-3169.08649436124,-3781.47472871995,-4287.86423962838,-4794.25375053681,-5133.79422733322,-5473.33470412962,-5619.58354897199,-5765.83239381436
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4941.32484636382,4432.91765799468,2790.70929462772,1323.36675446186,121.821527634298,-950.563993283142,-1816.45203314377,-2634.17104825619,-3158.84109457095,-3683.5111408857,-4221.0856300363,-4758.6601191869,-5090.52816540619,-5422.39621162549,-5570.57519929357,-5718.75418696165
GEM-E3_V2021,EN_INDCi2030_1000f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2553.92799671546,1138.46830307664,24.4454747787856,-1009.91934609017,-1812.37482418581,-2552.26876778278,-3125.45808270351,-3698.64739762423,-4313.23485146251,-4927.8223053008,-5249.5416703453,-5571.26103538981,-5693.78492396797,-5816.30881254612
GEM-E3_V2021,EN_INDCi2030_1000f_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4937.14915203112,4426.77266549724,3017.91154531403,1602.55256843149,391.793912357751,-725.894146038687,-1586.6062824538,-2345.8384872026,-2960.69382694121,-3575.54916667982,-4234.18085695963,-4892.81254723945,-5223.58328359976,-5554.35401996007,-5659.80424137464,-5765.25446278921
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4992.1586,4545.61077630504,3150.41114710487,1734.07847174436,532.563524807682,-614.6797714771,-1505.42797732851,-2280.13379232144,-2912.03593411792,-3543.9380759144,-4211.70225175583,-4879.46642759725,-5206.24689018496,-5533.02735277267,-5645.33857556797,-5757.64979836327
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4941.32484636382,4432.91765799468,2926.32530605217,1509.99388421569,314.479830471159,-777.413953789765,-1639.45669398605,-2422.49373506004,-3021.48637537738,-3620.47901569472,-4250.26604332235,-4880.05307094998,-5210.47611308575,-5540.89915522152,-5670.46318181117,-5800.02720840082
GEM-E3_V2021,EN_INDCi2030_1400,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2695.31348520268,1363.79236784492,313.152119705138,-706.523586580566,-1525.86440582245,-2264.86502966432,-2865.70944822339,-3466.55386678245,-4164.59279725809,-4862.63172773372,-5263.52796314277,-5664.42419855183,-5672.6570872505,-5680.88997594917
GEM-E3_V2021,EN_INDCi2030_1400f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2695.31348520268,1363.79236784492,313.152119705138,-706.523586580566,-1525.86440582245,-2264.86502966432,-2865.70944822339,-3466.55386678245,-4164.59279725809,-4862.63172773372,-5263.52796314277,-5664.42419855183,-5672.6570872505,-5680.88997594917
GEM-E3_V2021,EN_INDCi2030_1800,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2895.41090553428,1619.32061756186,679.228703843989,-215.681000544391,-1068.13570441345,-1882.27019116302,-2582.08314284776,-3281.89609453251,-3953.51561546893,-4625.13513640536,-5011.86582803904,-5398.59651967272,-5498.4167471555,-5598.23697463828
GEM-E3_V2021,EN_INDCi2030_1800f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2895.41090553428,1619.32061756186,679.228703843989,-215.681000544391,-1068.13570441345,-1882.27019116302,-2582.08314284776,-3281.89609453251,-3953.51561546893,-4625.13513640536,-5011.86582803904,-5398.59651967272,-5498.4167471555,-5598.23697463828
GEM-E3_V2021,EN_INDCi2030_600f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2410.87098681269,947.218716658969,-198.310359816559,-1239.6729322977,-2027.76222461139,-2753.34908845038,-3237.59899652687,-3721.84890460336,-4233.39980755081,-4744.95071049826,-5142.50584740598,-5540.0609843137,-5733.3194447429,-5926.57790517211
GEM-E3_V2021,EN_INDCi2030_600f_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4937.14915203112,4426.77266549724,2738.20640260915,1259.15316589128,50.9783303304962,-1043.34968768456,-1874.58983187218,-2621.96903051307,-3125.23712345223,-3628.50521639138,-4154.77527827223,-4681.04534015307,-5075.0426460804,-5469.03995200773,-5676.89440602444,-5884.74886004115
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4992.1586,4545.61077630504,2884.19726788768,1401.29353082124,157.625525622867,-960.996638070313,-1827.59363300852,-2607.27617755285,-3192.9542775155,-3778.63237747815,-4283.72454537939,-4788.81671328062,-5159.67529830569,-5530.53388333076,-5701.41223672504,-5872.29059011932
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4941.32484636382,4432.91765799468,2646.62016334729,1166.59448167548,-26.3357515560957,-1094.86949543563,-1927.44024340444,-2698.62427837051,-3186.0296718884,-3673.43506540629,-4170.86046463494,-4668.2858638636,-5061.93547556639,-5455.58508726919,-5687.55334646097,-5919.52160565275
GEM-E3_V2021,EN_INDCi2030_800,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2194.47780583933,748.588200734392,-339.731765456926,-1309.31190639874,-2088.93429274862,-2777.61594358404,-3267.97505345396,-3758.33416332389,-4214.687242879,-4671.04032243411,-5050.65185222824,-5430.26338202237,-5601.81639670857,-5773.36941139477
GEM-E3_V2021,EN_INDCi2030_800f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4721.92268673187,4095.69775902226,2486.52363743625,1039.99344572883,-92.643516248037,-1117.42285437253,-1921.36803385729,-2611.90009978192,-3198.10651636903,-3784.31293295614,-4260.45237990579,-4736.59182685545,-5109.88002131391,-5483.16821577237,-5652.00048330488,-5820.83275083739
GEM-E3_V2021,EN_INDCi2100,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEM-E3_V2021,EN_INDCi2100_COV,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4937.14915203112,4426.77266549724,3600.51023545113,2501.21776032337,1618.30352336124,748.958805672773,0.889618679821069,-694.805257892419,-1397.39671511458,-2099.98817233673,-2714.50001853428,-3329.01186473183,-3678.93615462133,-4028.86044451083,-4480.99435620773,-4933.12826790462
GEM-E3_V2021,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,4992.1586,4545.61077630504,3892.9696337376,3077.36621396013,2193.23306690787,1244.42203139357,396.298617987136,-426.196846354761,-1189.30807480151,-1952.41930324826,-2602.6926681129,-3252.96603297753,-3633.86390885467,-4014.7617847318,-4479.52188235221,-4944.28197997263
GEM-E3_V2021,EN_INDCi2100_NDCp,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,4941.32484636382,4432.91765799468,3624.29726835618,2515.29795146349,1614.56751921465,723.147690528802,-47.5440649461329,-775.513797543523,-1490.87877698084,-2206.24375641816,-2830.39164287503,-3454.53952933189,-3774.90852331367,-4095.27751729544,-4550.67401139176,-5006.07050548808
GEM-E3_V2021,EN_NPi2020_1000,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3248.19351064419,1071.74592175834,233.926561723379,-637.575037600088,-1352.84728460774,-2061.24288770547,-2638.91229542803,-3183.79885258165,-3606.58479880972,-4029.3707450378,-4534.63278088376,-5039.89481672973,-5360.97890092056,-5682.06298511139,-5784.94896135922,-5887.83493760705
GEM-E3_V2021,EN_NPi2020_1000_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3360.731,1248.18391524166,322.502274678945,-606.344452383191,-1284.39615237619,-2002.69005621758,-2535.44257803633,-3047.03666666956,-3466.93785740611,-3886.83904814265,-4440.80279271409,-4994.76653728553,-5303.98506788128,-5613.20359847704,-5723.41790464355,-5833.63221081005
GEM-E3_V2021,EN_NPi2020_1000f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3366.09313333333,1255.91495584286,327.350079601778,-600.411854576194,-1280.61837251336,-2001.92655401098,-2534.76694528881,-3056.36699969839,-3535.74703650766,-4015.12707331693,-4593.45964911706,-5171.79222491719,-5509.64312349117,-5847.49402206515,-5835.35794643629,-5823.22187080744
GEM-E3_V2021,EN_NPi2020_1000f_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3365.51208243495,1254.94218683148,326.063101896535,-602.568865920279,-1271.55763093341,-1983.05285761841,-2529.65495126929,-3040.6679709255,-3481.42502811405,-3922.1820853026,-4528.65227006053,-5135.12245481846,-5485.06352824692,-5835.00460167539,-5858.53753719205,-5882.07047270872
GEM-E3_V2021,EN_NPi2020_1400,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3920.91675250694,2365.77456337696,1200.03708631421,35.5785885859477,-607.023541768329,-1415.19028362884,-2105.90939473099,-2728.0177154531,-3256.65212754977,-3785.28653964643,-4413.47739398558,-5041.66824832473,-5365.13627381738,-5688.60429931003,-5753.0047815066,-5817.40526370316
GEM-E3_V2021,EN_NPi2020_1400f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3920.91675250694,2365.77456337696,1200.03708631421,35.5785885859477,-607.023541768329,-1415.19028362884,-2105.90939473099,-2728.0177154531,-3256.65212754977,-3785.28653964643,-4413.47739398558,-5041.66824832473,-5365.13627381738,-5688.60429931003,-5753.0047815066,-5817.40526370316
GEM-E3_V2021,EN_NPi2020_1800,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3929.03756666667,2382.55966666667,1209.21468294699,35.5472704798955,-602.41384059663,-1241.13541513687,-1812.50851550824,-2442.62701106524,-3025.64961642153,-3608.67222177781,-4210.07628042969,-4811.48033908157,-5106.12625811336,-5400.77217714514,-5460.63582193329,-5520.49946672143
GEM-E3_V2021,EN_NPi2020_1800f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3929.03756666667,2382.55966666667,1209.21468294699,35.5472704798955,-602.41384059663,-1241.13541513687,-1812.50851550824,-2442.62701106524,-3025.64961642153,-3608.67222177781,-4210.07628042969,-4811.48033908157,-5106.12625811336,-5400.77217714514,-5460.63582193329,-5520.49946672143
GEM-E3_V2021,EN_NPi2020_400f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2850.64816666667,246.765893673062,-580.484504343835,-1415.70961061224,-2020.84537794588,-2633.87471780001,-3081.24755488533,-3501.12994579485,-3877.72250694086,-4254.31506808687,-4625.50228477025,-4996.68950145363,-5341.52014247005,-5686.35078348647,-5806.7826164562,-5927.21444942593
GEM-E3_V2021,EN_NPi2020_500,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2605.95023333333,-256.368309875906,-999.346575054805,-1754.75636901397,-2278.85993515036,-2836.33500836932,-3218.91155771533,-3559.40440506593,-3821.72229143788,-4084.04017780983,-4594.60942407683,-5105.17867034383,-5375.70681458565,-5646.23495882747,-5740.53881417888,-5834.8426695303
GEM-E3_V2021,EN_NPi2020_500f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2882.90049499272,323.677149676588,-499.931402475406,-1333.66447319912,-1941.3319844433,-2572.88426539575,-3022.94310014943,-3462.67783339953,-3855.14126082545,-4247.60468825138,-4685.02777813462,-5122.45086801786,-5431.67754281039,-5740.90421760291,-5828.42074442246,-5915.93727124201
GEM-E3_V2021,EN_NPi2020_600,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2758.39343220191,49.320964771793,-716.437375217935,-1493.3162170704,-2093.43433886738,-2696.63538590533,-3120.91799641681,-3551.55172712114,-3830.11912391065,-4108.68652070015,-4620.61013986671,-5132.53375903327,-5386.24925153807,-5639.96474404288,-5731.1873454265,-5822.40994681012
GEM-E3_V2021,EN_NPi2020_600_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,2772.05961370913,78.179699317316,-670.691811039019,-1436.57562024799,-2033.75635957471,-2632.66279834566,-3069.09226109768,-3513.52230668153,-3798.70483476007,-4083.88736283861,-4602.58373840299,-5121.28011396737,-5399.13699198649,-5676.99387000561,-5771.11199601713,-5865.23012202866
GEM-E3_V2021,EN_NPi2020_600f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3022.0461929714,568.600379502699,-270.837749984193,-1143.13379059152,-1793.98261987693,-2466.54098987504,-2954.95283611939,-3429.78816885743,-3818.62169385225,-4207.45521884708,-4694.17332428506,-5180.89142972304,-5445.7270338948,-5710.56263806656,-5801.30110203314,-5892.03956599972
GEM-E3_V2021,EN_NPi2020_600f_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3022.07986666667,570.004658553688,-249.233074346094,-1085.90456505699,-1760.69563823162,-2443.00833192513,-2924.42952122392,-3394.79363363357,-3780.51999680756,-4166.24635998155,-4639.16935640576,-5112.09235282998,-5384.77605405862,-5657.45975528726,-5761.47002475126,-5865.48029421525
GEM-E3_V2021,EN_NPi2020_800,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2885.61386666667,326.26269133124,-424.0215043617,-1229.6120034449,-1858.13346469692,-2508.72239435148,-2949.43820491006,-3377.50931460018,-3734.74330098286,-4091.97728736554,-4593.6701536379,-5095.36301991025,-5396.67954015797,-5697.9960604057,-5791.74256298956,-5885.48906557342
GEM-E3_V2021,EN_NPi2020_800f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3360.60083333333,1245.68326666667,322.541334003766,-606.423224748253,-1356.28139745742,-2103.23604396455,-2671.78239665916,-3219.06767037652,-3647.69693648305,-4076.32620258958,-4594.55979932298,-5112.79339605638,-5445.46232579022,-5778.13125552405,-5812.16277801062,-5846.19430049719
GEM-E3_V2021,EN_NPi2100,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,5153.30812938817,4838.31767073191,4300.31887906656,3678.43902388615,3074.24504551705,2463.37416515842,1900.25401615779,1342.90108972879,767.827613119814,192.754136510834,-329.384960800208,-851.52405811125,-1150.08283622359,-1448.64161433592,-1923.7407254857,-2398.83983663547
GEM-E3_V2021,EN_NPi2100_COV,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,5158.88173530574,4847.04758739018,4323.37176284952,3724.03527410329,3111.49004052781,2493.71963001741,1923.89410320554,1361.31265310027,782.192048740349,203.071444380431,-321.715104886167,-846.501654152765,-1146.14203679078,-1445.7824194288,-1921.41633880452,-2397.05025818025
IMACLIM 1.1,SSP3_NoPolicy_Transp_111,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,5938.0,5630.0,4767.0,4187.0,3747.0,3376.0,2829.0,3120.0,2766.0,2461.0,2184.0,1904.0,1620.0,1620.0,1620.0,1620.0,1620.0
IMACLIM 1.1,SSP3_RCP26_Transp_121,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,3331.0,1301.0,21.72,-251.9,-1704.0,-2778.0,-3011.0,-2780.0,-2207.0,-1956.0,-1903.0,-1826.0,-1832.0,-1832.0,-1832.0,-1832.0,-1832.0
IMACLIM 1.1,SSP3_RCP26_Transp_211,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,3331.0,1301.0,21.72,-251.9,-1704.0,-2778.0,-3011.0,-2780.0,-2207.0,-1956.0,-1903.0,-1826.0,-1832.0,-1832.0,-1832.0,-1832.0,-1832.0
