Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,39.323176924,42.43834680159,43.7588462265,43.0062606679,40.9314197151,38.01582903,34.170891239,29.800241381,25.274920775,20.881445093,17.098868264,14.560438876,13.2262523765,12.4991055492,11.9421589943,11.75994690121,11.50833517068
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,39.33218332,41.4680648,40.67861819,38.18850179,34.2624505,28.97050268,23.31537203,18.53557115,15.39549359,13.76219695,13.01391823,12.55925894,12.03827308,11.55061938,10.97773216,10.26910448,9.351184386
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,39.33225192,41.88296758,42.02145567,40.24705524,37.05576766,32.60550963,27.27395701,22.01442837,17.65082012,14.722577,13.18537457,12.6706896,12.46080042,12.16525643,11.96736377,11.50649943,10.94999169
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,39.364590742,36.2248868495,31.6131922312,26.1587539437,21.2916614466,18.1071203899,16.81093593465,16.88486159596,16.03834871109,15.43270838017,14.730358093049,13.56303548002,12.2223518131199,10.5372012370918,8.94747218712395,7.37938279395391,5.87437320029196
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,39.35008425,41.5103428928,40.7429242856,38.267866115,34.390446067,29.215919432,23.655452803,18.861296525,15.6096276073,13.8599202083,13.0409207717,12.46978708086,12.11793104652,11.6797551852,11.153064028124,10.472978119499,9.5944451698928
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,40.620742972,48.35720164093,57.4473611712,65.8084513227,56.629968506,52.414495277,47.644224891,42.933988655,39.22785074,36.904648072,37.2245616988,38.0998092533,39.07596187853,39.71357401929,39.10950779035,37.7749573624264,33.5504041942505
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,40.620742972,48.30768556679,57.3806622356,65.7556002236,63.325161966,61.07574962,57.514306779,52.687050976,47.399327129,42.634676578,38.754815708,36.4183201877,35.5508031989,35.95482340331,36.84152152272,37.252166653099,35.29530967952
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,40.657123035,48.40908751754,57.5056372167,65.8697343922,43.186095389,38.268283911,34.260823047,31.80613158,31.3698633579,32.25898143549,35.02261019905,35.912415966597,36.067479915008,35.817218477823,34.4796067134403,31.98816650012,26.5919862647242
GCAM 5.3,SSP_SSP1,P2a,Secondary Energy|Electricity|Coal,EJ/yr,40.53227459,38.0438945404,30.2343620774,19.8308636012,11.37860368045,7.08180801155,5.16663282659,3.308038403293,1.41082403535106,1.00356932157278,0.77973203611639,0.67165263182357,0.5377589002746,0.491186153790165,0.552662687021789,0.427040924339197,0.347977023974724
GCAM 5.3,SSP_SSP2,P2a,Secondary Energy|Electricity|Coal,EJ/yr,37.710963585,36.6112824794,32.0336665014,26.2617855539,22.2735539444,21.12916325634,20.14142091225,15.6561525452612,6.88086240806656,5.08355819867456,4.22236998804197,3.59170117318131,3.26340692591363,3.25644874710702,3.2524525668813,2.74941451233182,2.4565204679718
GCAM 5.3,SSP_SSP3,P2a,Secondary Energy|Electricity|Coal,EJ/yr,37.494761674,36.5724065582,32.7981456494,27.5794915849,23.1386475845,21.34404295987,20.795696375836,17.9709177198857,9.70651547912162,7.8525166728663,6.96462957517421,5.93317434544005,5.14413621309682,4.78333216641754,4.92897817691612,4.73695362795843,4.10924864607502
GCAM 5.3,SSP_SSP4,P2a,Secondary Energy|Electricity|Coal,EJ/yr,37.769090425,37.233690607,33.1157912161,27.7321809617,24.0523709654,23.94933819932,24.709128750396,20.6656323862907,11.029237831336,9.41607765018064,8.38247268759905,7.7693652427087,7.23215411895217,7.16135215549189,7.63505795157429,7.35676540803031,6.72103715493504
GCAM 5.3,SSP_SSP5,P2a,Secondary Energy|Electricity|Coal,EJ/yr,38.132488758,37.8207933505,35.1615418496,33.6230534449,36.10700768822,40.13363279019,41.7820812945009,32.9739281346617,16.0275684847258,13.838982466334,12.8430381199607,12.5675922553993,12.1869147054925,11.9045090267396,11.6073640654404,11.0324832152916,10.7133123315544
GCAM-PR 5.3,PR_CP_Intensity,P1b,Secondary Energy|Electricity|Coal,EJ/yr,36.49790305,40.17136605627,42.0964094656,40.56934688622,42.09805287289,40.76767718947,38.19245062935,37.60456472765,37.34427495286,38.159800309588,37.915187925143,35.620879247861,32.338589169719,30.065423832476,28.077603163123,26.2585314209953,24.3543035945871
GCAM-PR 5.3,PR_CP_Price,P3a,Secondary Energy|Electricity|Coal,EJ/yr,36.48852559,40.16314573234,42.0889659907,40.813760935812,42.44003908618,41.7920271163,40.077309694872,40.308871639656,41.31139793254,43.3862463217,44.94314301791,43.70644379009,41.56644587871,40.61818668805,40.00093412282,40.14698649854,40.06582354641
GCAM-PR 5.3,PR_NDC_Intensity,P1c,Secondary Energy|Electricity|Coal,EJ/yr,36.48852559,38.78563316525,39.30376093823,36.8440957942,38.2378235095,37.2763970214,33.88801641359,33.24255266161,32.98469251875,33.247005406018,32.21568593926,29.9342345601313,27.131908650993,24.8064980467368,22.7042357438347,20.5381878301838,18.3090523338517
GCAM-PR 5.3,PR_NDC_Price,P3b,Secondary Energy|Electricity|Coal,EJ/yr,36.48852559,38.78784389199,39.29689123973,37.58659230325,39.0805219036,38.3228531651,35.622118448687,35.561934035455,36.24759007011,38.01634110967,39.04224000667,37.57974579082,35.16659381849,33.7861044275,32.5965553823,31.8865388416,30.93977369595
GCAM-PR 5.3,PR_baseline,P1a,Secondary Energy|Electricity|Coal,EJ/yr,40.20734623,44.82389109,49.09369939,50.63611163,52.59376048,52.97511259,51.47155193,52.82491866,54.08693768,56.05240623,58.13674137,57.59655824,55.05741968,54.52000662,54.52484844,55.04897271,55.61370434
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,P2,Secondary Energy|Electricity|Coal,EJ/yr,44.59155,49.49794,49.89664,43.50902,31.26848,30.5023,33.28542,35.32401,36.97431,38.99464,41.28483,43.45749,45.05621,46.86132,48.28745,45.39688,39.44298
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,P2,Secondary Energy|Electricity|Coal,EJ/yr,44.59155,49.49794,49.89664,43.50902,31.26848,31.19861,34.90784,36.67936,37.79701,41.71989,44.42992,46.38247,48.4983,50.98253,52.50387,48.62855,42.07668
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,P2,Secondary Energy|Electricity|Coal,EJ/yr,44.59155,35.43712,25.37377,26.65682,29.03351,30.54808,31.75949,33.03033,34.83719,36.06306,37.6219,39.66965,41.29685,40.09437,36.70547,35.08383,35.03334
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,P2,Secondary Energy|Electricity|Coal,EJ/yr,44.59155,35.43712,25.37377,27.20285,30.49501,32.58044,33.68201,35.50517,38.14125,40.38343,42.48285,44.69912,46.4006,44.23414,39.87885,37.8664,37.57226
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,P2,Secondary Energy|Electricity|Coal,EJ/yr,44.59155,35.43701,25.37379,26.65733,28.55901,27.60787,26.5582,24.60158,23.03067,20.74376,20.45023,21.13009,21.51482,21.42716,21.30524,21.42602,21.7133
GEM-E3_V2021,EN_INDCi2030_1000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,6.55407408954851,5.71749831701949,5.38420770846717,5.64032975652147,6.12821604942466,6.8901434182626,6.86927406433092,6.61773250711812,8.55328772390129,8.05511748942104,9.65362172585846,11.1727051030202,13.2418368548157,14.3010927393509
GEM-E3_V2021,EN_INDCi2030_1000_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,30.1267818653256,28.0758302960255,9.14477850588829,5.91080541216961,5.29643113836096,5.75945821474546,5.83409004635722,6.70642008753056,7.0365013724223,6.42633600918829,8.56873161333609,8.01374308119575,9.08241650830504,10.951963588285,12.8255384238628,13.9164500787862
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755502148,28.0257321138354,25.1091784648013,9.27179146634895,6.13829895825062,5.39517083360734,5.82665078135326,5.93073996173313,6.81973692170024,7.08497414906329,6.49933693328657,8.77977647813353,8.29334957321271,9.21588361225238,11.2970400089986,12.9083781993897,14.1708427849325
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,29.3136549361829,24.9250120177153,6.44120962661273,5.78525834683944,5.49689856668825,5.87348922327492,6.34130081329624,7.24530697801545,7.5530416657941,6.7915437225574,9.03389560646925,8.64843801472409,9.98485114600607,11.5540010446878,13.8242662139056,15.0555370812648
GEM-E3_V2021,EN_INDCi2030_1000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,12.4200651829578,7.47637667692865,7.09609577589044,6.48451678834564,6.20460279379792,6.46561460870594,5.96085808163693,5.01023935777038,4.94941937890332,4.3873583315131,8.07311514971373,9.12167564510495,11.3770674286047,12.5225815619388
GEM-E3_V2021,EN_INDCi2030_1000f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,30.1267818653256,28.0758302960255,12.7654275614513,7.29928479110437,6.87715475815652,6.17600775942874,5.83073219894332,6.33804452871268,5.89143331506938,4.96064214365435,6.63767152414763,5.74412574090632,7.77537184172475,8.91471487751081,10.9475663880408,12.3146892741318
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755502148,28.0257321138354,25.1091784648013,12.5585986295254,7.2690622939051,7.04352762509394,6.6346623170812,6.09322515772186,6.43942307584927,6.07888417428549,5.1679037062947,6.71976065340572,5.87837951063972,7.98209973431873,9.05288149235447,11.2920849796043,12.2038684960309
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,29.3136549361829,24.9250120177153,12.1914354328286,7.5016568097947,7.21110347589818,6.63703562640127,6.30866416475909,6.64171829822678,6.09869577247072,5.26704093546851,5.40352357587497,4.72473498211069,8.13836236489662,9.21277884925184,11.5106962098023,12.7209688859068
GEM-E3_V2021,EN_INDCi2030_1400,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,15.4546818936496,11.3626499280532,9.20828313894186,8.77476631302693,9.49359138960788,9.40255741481504,9.4428021149318,7.90882991477594,8.96296498859755,8.76407015900946,9.570000163987,11.8803737333245,13.852344659404,14.7783408575513
GEM-E3_V2021,EN_INDCi2030_1400f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,15.4546818936496,11.3626499280532,9.20828313894186,8.77476631302693,9.49359138960788,9.32424928227128,9.36885769868128,7.85396810354225,8.9164753746214,8.7335656858271,9.5476911745867,11.8803117982067,13.9622705107742,15.0106685751233
GEM-E3_V2021,EN_INDCi2030_1800,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,16.3982719619443,13.5969010820709,11.2086772030436,10.9742119466923,10.8710780077228,10.7811521023315,11.489940003261,10.7056809712295,11.2000667432513,11.2428417607282,11.2018989456862,12.2056609156136,14.4956403443318,15.656984500558
GEM-E3_V2021,EN_INDCi2030_1800f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,16.3982719619443,13.5969010820709,11.2086772030436,10.9742119466923,10.8710780077228,10.7811521023315,11.489940003261,10.7056809712295,11.2000667432513,11.2428417607282,11.2018989456862,12.2056609156136,14.4956403443318,15.656984500558
GEM-E3_V2021,EN_INDCi2030_600f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,5.69981547011534,4.32493319741941,4.39226153786246,3.75714726343136,4.03088707041196,3.67508296003829,2.43974810567614,1.79719475227218,1.52908877238522,1.48497092010751,1.55586145609132,1.754032372492,4.65206417202216,7.04395234751385
GEM-E3_V2021,EN_INDCi2030_600f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,30.1267818653256,28.0758302960255,5.73052997458202,4.39439820706647,4.35967732495086,3.79266887700682,3.9842932267166,3.64936604752825,2.50444684010525,1.80527835561984,1.55035899396231,1.43038817924693,1.49181855865757,1.68372708897202,4.62530485703023,6.59265288870605
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755502148,28.0257321138354,25.1091784648013,5.73031292072156,4.53364870814097,4.42788736227981,3.86240879224605,4.06254696663731,3.74428538912476,2.58825007652139,1.8422802006867,1.47982620868683,1.35496775916881,1.41715487891664,1.65501168588486,4.70314376103037,6.60967952827863
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,29.3136549361829,24.9250120177153,5.80213062493133,4.52702003126587,4.50181651474584,3.89495187209466,4.11752785531412,3.79479906859597,2.55315498996105,1.86111731043276,1.51643669151749,1.415044713964,1.48571008714656,1.68546893692509,4.60955135254181,7.05558453141395
GEM-E3_V2021,EN_INDCi2030_800,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,5.0281542895638,4.1714185777615,4.57210066820393,4.39327530431916,4.39237165213332,4.52803999598736,2.81443024570877,2.00350714407496,2.54417219773098,2.31942162441975,4.10640361313974,6.20935193841982,7.32679271094507,9.43475006759626
GEM-E3_V2021,EN_INDCi2030_800f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,6.02674397551154,5.61555910391265,4.74614681655206,4.73143941815076,4.31211155377841,4.3515086587645,3.35941704977611,2.14422710598703,1.63398239738995,1.45031490236979,3.18748398069301,5.2947029943482,6.49938116129067,8.97047399132674
GEM-E3_V2021,EN_INDCi2100,P1c,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,30.7442558845243,27.9789511334435,24.6101403903358,21.6106110289817,19.6070795092035,16.2683709154823,12.1429962439038,10.3715350012974,9.71171287500668,8.83845201277486,9.1116636526523,8.57716069104613,9.65229676573278,10.4361543148062,11.4254449804031,12.9234276619917
GEM-E3_V2021,EN_INDCi2100_COV,P1c,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,30.1267818653256,28.0758302960255,24.5498243497729,21.1215922315312,18.9584921822224,15.9839385405946,11.639517627472,8.84421971149656,8.47821991097958,7.41613772375672,8.24964303781893,7.73777620818384,8.52286773532464,9.38352271241625,9.98925118315174,11.1566007011328
GEM-E3_V2021,EN_INDCi2100_COV_NDCp,P1c,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755502148,28.0257321138354,25.1091784648013,23.8577087876,20.2674315357328,17.5647346224878,13.9716361048506,11.1333984647091,9.44740847594231,7.94781892837998,7.01873097624901,7.9158167790576,7.67099999232613,8.55213200732398,8.65780158534525,9.96395491897178,10.2998268199563
GEM-E3_V2021,EN_INDCi2100_NDCp,P1c,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,29.3136549361829,24.9250120177153,23.9437937693233,20.7836140976652,18.5003251076805,15.5896626124266,13.164762166807,10.5630473433211,9.56939715340211,8.15009643535329,8.75888309209856,8.48389727232959,10.066716450224,10.3335100479819,11.7228015762938,12.4821763210364
GEM-E3_V2021,EN_NPi2020_1000,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128244219,26.4824798996961,18.7312181250226,13.262086581437,7.5145109430273,6.85923245486625,6.74848012230553,6.71191517548268,7.60677628892721,8.30392228308627,7.7426872368984,10.4197676455869,10.2806350885065,10.3608903832652,12.3494889751504,14.2944280664882,15.3264268365282
GEM-E3_V2021,EN_NPi2020_1000_COV,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,25.5919824603125,19.7390827230098,13.9311545616199,7.87808537210648,7.16432571918042,6.99846330216923,6.38098112294006,6.81371176693912,7.43503689473079,6.87522993190605,8.77650093901157,8.25300949094257,9.20340087463643,11.2524668788676,12.8762465087169,14.121093256308
GEM-E3_V2021,EN_NPi2020_1000f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128729377,26.9293174031409,22.1372531822958,15.0856005112832,8.58577578021017,8.14500822694353,7.73511729661908,7.02539851554586,6.81753679022773,6.6075781976676,5.35622369138331,7.0556640743395,5.98937993897964,8.20327086267384,9.71320284655946,11.7357326359229,13.2638535127547
GEM-E3_V2021,EN_NPi2020_1000f_COV,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,26.4384306366464,21.8440265090944,15.6605143308172,10.2959796912533,8.40439770635371,7.59174895714961,6.69835102033602,6.54544699650781,6.49284441159782,5.44488924992943,7.43497152311291,6.79608796949332,8.58558406740022,9.97132859109612,11.7419692227278,12.5222517974141
GEM-E3_V2021,EN_NPi2020_1400,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128735007,27.9047062953837,23.213912926403,16.9773473573039,12.6414816334177,9.75995795699726,9.51573664789764,8.7973032331475,10.0270512012474,10.0278187503061,8.82831223264606,9.82312183446,8.16453009518459,9.08342576347158,11.7724675764003,13.7609061013309,14.5491135797193
GEM-E3_V2021,EN_NPi2020_1400f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128735007,27.9047062953837,23.213912926403,16.9773473573039,12.6414816334177,9.75995795699726,9.51573664789764,8.7973032331475,9.97904374304455,9.98226967478607,8.81065840527735,9.77644905690585,8.14698351874,9.07441191021672,11.7625700555322,13.860261123468,14.8084323015385
GEM-E3_V2021,EN_NPi2020_1800,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128735007,28.7643707061251,25.0633590909719,19.8550667016641,14.3579601131943,12.9525817432019,12.2639446058891,11.4905370974087,12.1909464935878,12.0459214083659,11.6024767758647,11.2296775935982,11.3159441017257,11.2884086648089,12.2783629478194,14.6134757734121,15.715644203324
GEM-E3_V2021,EN_NPi2020_1800f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128735007,28.7643707061251,25.0633590909719,19.8550667016641,14.3579601131943,12.9525817432019,12.2639446058891,11.4905370974087,12.1909464935878,12.0459214083659,11.6024767758647,11.2296775935982,11.3159441017257,11.2884086648089,12.2783629478194,14.6134757734121,15.715644203324
GEM-E3_V2021,EN_NPi2020_400f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128729377,20.5930837263414,12.6246714680553,5.85194986522188,4.95428569681741,5.0725914666625,4.91559791755259,4.7379011371976,4.79998205201347,3.69231099531369,3.02936106067671,2.70896583301613,2.47025805834279,3.08641030320575,4.53059505103396,8.10508514242293,10.0761797226849
GEM-E3_V2021,EN_NPi2020_500,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128244219,6.99081992081876,2.7720819631169,2.81528515273332,3.91820681965171,4.13160485974492,3.87880111224696,3.7106247603568,3.87865108154239,3.11614724949042,3.33823979822212,3.46492418124933,3.3026271198347,4.65076683354022,7.57296651437244,9.30564915808813,11.3595812035471
GEM-E3_V2021,EN_NPi2020_500f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128729377,22.1354630658183,14.1442630152897,6.0175706092121,5.10393960891151,4.99479480746769,5.39398412178625,5.03638045841265,4.97340076696933,4.05325511879632,3.60092317410127,3.09505222494225,2.78626057860564,3.39155981495243,5.39105031760914,8.64575218601932,10.8590413295425
GEM-E3_V2021,EN_NPi2020_600,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128244219,15.0545066354931,4.02212974969243,3.48305635687177,4.24892778655164,4.90355008400878,5.15696680727715,5.49220988408173,6.48913139598775,5.9587641927256,5.43395378432136,7.68493942324876,7.86227996310939,9.38221865636967,10.5174169061331,12.4382959836046,13.2551230390494
GEM-E3_V2021,EN_NPi2020_600_COV,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,16.8159636046158,4.26679347724301,3.62330690057277,3.98185424664662,4.28487549472669,4.39201677387384,4.45069158840255,4.33055684920626,2.67637217232622,2.02657873683111,2.07085595631536,2.1991422480134,3.85157850996571,5.71873922930793,6.6784242013436,8.5629548165364
GEM-E3_V2021,EN_NPi2020_600f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128729377,23.2342668774413,15.4924989645043,6.72019920924283,5.86778129480718,5.31857189129891,5.91064705385443,5.48410769800955,5.42254600048669,4.63839555614727,3.98102343533581,3.66941696791217,3.18234142348728,3.85824738017914,6.37723674776276,9.48649146716563,11.7697114482499
GEM-E3_V2021,EN_NPi2020_600f_COV,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,21.5473119458603,13.7054616962689,5.88103181050891,5.58252965784644,4.79161366532341,4.75760742538296,4.24550649684738,3.94843186872549,2.95277313595194,2.12377121612277,1.7385214593522,1.49814579632803,1.72928792046051,4.4071115339261,5.33892830159494,7.7175900395482
GEM-E3_V2021,EN_NPi2020_800,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128244219,22.0873611256897,13.1357072386852,5.872145316691,5.19067663248069,5.20434870596832,5.71267762976539,6.29348048298347,6.96679197344914,6.63760544660736,6.69896842966188,8.51878333991204,8.16772814885187,9.66079257250411,11.1090031093267,13.1651213433575,14.5140858837201
GEM-E3_V2021,EN_NPi2020_800f,P2a,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128729377,26.1264360736847,17.2679242619193,11.4053720107868,7.23390884628397,6.55077881742392,6.67859400996029,5.99568124916421,6.01235521974566,5.32461254340022,4.69243803772288,4.3674266040792,3.86331787549475,5.57086280396301,8.13512243572163,9.9805437819837,12.2623999687558
GEM-E3_V2021,EN_NPi2100,P1b,Secondary Energy|Electricity|Coal,EJ/yr,33.7329128964642,34.2287799859631,30.8038304122,28.0316813668706,25.9274284579719,25.3090364279226,21.704262825547,21.2769002592445,17.8621364706634,16.8693414898247,16.0418147066239,18.0999438072063,18.3439592476537,17.9346675855555,17.2293415911847,15.465575851003,12.9114954288227
GEM-E3_V2021,EN_NPi2100_COV,P1b,Secondary Energy|Electricity|Coal,EJ/yr,31.3256755299142,32.5477564078195,29.2007325723283,26.6198253578438,24.5251254349121,23.9456772055913,20.5024622364157,20.2355143597911,17.1385343946498,16.2386028517759,15.4508406819501,17.4454744439458,17.6880195663343,17.2784454214855,16.5857311311208,14.8594806468522,12.3640083014782
IMACLIM 1.1,SSP1_NoPolicy_TranspBase,P1a,Secondary Energy|Electricity|Coal,EJ/yr,39.42,37.63,41.2,43.23,42.03,44.03,48.25,48.36,44.82,42.28,39.95,35.25,28.8,28.8,28.8,28.8,28.8
IMACLIM 1.1,SSP1_NoPolicy_TranspOpt,P1a,Secondary Energy|Electricity|Coal,EJ/yr,36.7,34.27,36.5,36.16,30.4,28.7,32.19,33.97,34.22,34.77,36.45,39.28,45.94,45.94,45.94,45.94,45.94
IMACLIM 1.1,SSP1_RCP34_TranspBase,P2a,Secondary Energy|Electricity|Coal,EJ/yr,19.96,19.78,25.6,34.96,40.18,37.25,34.7,31.83,29.91,32.77,31.6,28.47,28.47,28.47,28.47,28.47,28.47
IMACLIM 1.1,SSP1_RCP34_TranspOpt,P2a,Secondary Energy|Electricity|Coal,EJ/yr,19.66,19.16,24.73,33.31,36.2,32.24,30.3,27.2,23.89,21.75,23.59,20.05,12.36,12.36,12.36,12.36,12.36
IMACLIM 1.1,SSP1_RCP45_TranspBase,P2a,Secondary Energy|Electricity|Coal,EJ/yr,24.39,28.72,37.43,41.41,40.57,42.61,45.52,44.58,39.83,36.6,37.76,35.85,30.24,30.24,30.24,30.24,30.24
IMACLIM 1.1,SSP1_RCP45_TranspOpt,P2a,Secondary Energy|Electricity|Coal,EJ/yr,23.06,26.84,33.49,34.73,31.14,30.87,34.5,36.14,34.82,36.23,40.29,33.59,31.48,31.48,31.48,31.48,31.48
IMACLIM 1.1,SSP3_NoPolicy_TranspBase,P1a,Secondary Energy|Electricity|Coal,EJ/yr,51.62,59.08,67.04,73.85,77.97,81.79,86.4,91.18,96.27,101.2,105.8,109.2,111.0,111.0,111.0,111.0,111.0
IMACLIM 1.1,SSP3_NoPolicy_TranspOpt,P1a,Secondary Energy|Electricity|Coal,EJ/yr,49.41,55.23,62.61,67.49,69.07,72.15,77.57,82.93,87.66,93.33,100.5,106.2,109.6,109.6,109.6,109.6,109.6
IMACLIM 1.1,SSP3_NoPolicy_Transp_111,P1a,Secondary Energy|Electricity|Coal,EJ/yr,33.42,32.72,33.94,33.34,32.91,32.93,34.23,35.59,36.39,36.0,34.78,33.83,32.62,32.62,32.62,32.62,32.62
IMACLIM 1.1,SSP3_NoPolicy_Transp_112,P1a,Secondary Energy|Electricity|Coal,EJ/yr,33.25,32.52,33.51,32.98,32.39,32.15,33.47,35.14,36.87,36.68,35.85,36.6,37.17,37.17,37.17,37.17,37.17
IMACLIM 1.1,SSP3_NoPolicy_Transp_121,P1a,Secondary Energy|Electricity|Coal,EJ/yr,32.01,31.38,32.44,31.55,30.2,30.18,32.35,33.18,34.05,34.47,34.31,33.27,33.27,33.27,33.27,33.27,33.27
IMACLIM 1.1,SSP3_NoPolicy_Transp_211,P1a,Secondary Energy|Electricity|Coal,EJ/yr,32.81,32.0,33.31,32.49,31.65,31.46,32.93,34.47,35.39,35.86,35.82,35.0,35.1,35.1,35.1,35.1,35.1
IMACLIM 1.1,SSP3_NoPolicy_Transp_222,P1a,Secondary Energy|Electricity|Coal,EJ/yr,31.19,30.4,31.59,31.12,29.14,29.07,31.37,32.18,32.04,33.47,34.88,35.06,35.94,35.94,35.94,35.94,35.94
IMACLIM 1.1,SSP3_RCP34_TranspBase,P2a,Secondary Energy|Electricity|Coal,EJ/yr,25.44,25.26,30.82,40.65,53.51,68.33,78.4,75.14,65.14,56.9,49.13,41.76,41.26,41.26,41.26,41.26,41.26
IMACLIM 1.1,SSP3_RCP34_TranspOpt,P2a,Secondary Energy|Electricity|Coal,EJ/yr,25.17,24.08,28.73,37.4,47.46,57.33,62.25,57.14,46.59,38.57,34.35,32.38,32.13,32.13,32.13,32.13,32.13
IMACLIM 1.1,SSP3_RCP34_Transp_111,P2a,Secondary Energy|Electricity|Coal,EJ/yr,26.43,23.66,24.21,26.77,29.55,33.46,35.65,32.25,28.72,28.07,26.49,22.48,18.98,18.98,18.98,18.98,18.98
IMACLIM 1.1,SSP3_RCP34_Transp_112,P2a,Secondary Energy|Electricity|Coal,EJ/yr,26.41,23.59,24.03,26.39,28.83,32.37,34.68,31.94,28.23,26.92,25.06,21.48,18.55,18.55,18.55,18.55,18.55
IMACLIM 1.1,SSP3_RCP34_Transp_121,P2a,Secondary Energy|Electricity|Coal,EJ/yr,26.82,23.64,23.47,25.27,27.51,31.05,33.58,31.31,28.01,26.78,24.94,21.42,18.41,18.41,18.41,18.41,18.41
IMACLIM 1.1,SSP3_RCP34_Transp_211,P2a,Secondary Energy|Electricity|Coal,EJ/yr,26.8,23.73,23.82,25.84,28.24,31.89,34.03,30.76,27.08,25.8,23.0,19.28,17.4,17.4,17.4,17.4,17.4
